user,item,skill,correct,wins,fails
54,58061,6,1,8,2
113,90277,92,0,0,4
113,77354,96,0,12,21
699,85951,31,0,35,23
1047,93736,14,1,0,0
1339,49352,46,0,0,0
2012,49330,46,0,0,14
2534,49336,46,0,0,2
1341,90540,82,0,1,13
113,56835,7,0,4,19
103,80172,21,1,16,35
103,93737,14,1,5,16
113,73511,13,0,11,33
1440,93194,8,0,1,0
771,94990,30,1,8,5
138,49296,46,1,5,1
138,49297,46,1,6,1
1994,90985,60,1,0,0
2792,94844,82,1,3,0
2329,85749,33,0,1,4
2702,85695,33,0,1,3
2702,87328,50,0,5,4
2804,94834,82,0,0,3
508,54462,82,1,7,0
1529,71718,19,1,0,1
1529,86481,30,1,2,2
1522,86504,30,1,10,3
6,79932,21,1,22,10
6,75606,27,1,1,0
5,55023,104,0,0,0
1053,93644,13,0,0,1
2968,88179,99,1,1,0
2962,87813,99,0,5,1
3359,108132,100,1,0,0
2959,97603,99,0,4,1
2963,88098,99,1,1,0
2963,87883,99,0,3,1
38,51372,3,1,4,2
851,84935,31,0,0,0
1739,119303,15,1,4,5
833,86845,43,0,21,10
833,86784,43,1,21,13
1274,108106,100,1,13,5
1372,91392,91,1,1,1
1380,89809,95,1,3,0
1409,89298,88,1,0,0
1398,173978,100,1,3,1
1417,84625,45,1,2,0
12,49016,7,1,3,1
512,78941,35,1,3,0
7,87326,50,1,29,22
2970,108272,100,1,11,3
1338,57057,7,0,0,5
1742,84596,97,0,0,13
545,89794,95,1,1,0
1341,49309,46,0,0,47
3929,89845,95,1,3,1
9,89962,80,1,35,35
1335,57057,7,0,0,7
1335,48462,46,0,0,61
3,78927,35,1,6,2
826,92326,2,0,3,5
3093,89741,80,0,0,5
1749,119247,15,1,0,0
85,51399,1,1,8,1
409,51406,1,0,0,6
3916,97531,99,0,0,0
3147,86764,83,1,5,2
3150,107890,100,1,0,0
3151,53778,83,1,0,0
508,79080,35,0,10,2
508,80834,47,1,7,0
508,58701,50,0,13,0
850,97820,34,1,4,2
19,80674,47,1,3,1
26,89720,80,0,2,1
212,87311,50,1,2,0
212,80310,40,0,3,1
186,48865,7,0,0,0
1485,91124,10,0,1,1
2509,89706,80,1,0,0
2509,85685,45,0,0,1
3710,97767,99,0,2,0
2200,97691,99,0,0,2
2505,84940,31,1,2,0
2499,86778,43,1,1,1
38,75627,27,0,1,1
1754,119371,15,1,4,8
1807,119338,15,1,3,0
3611,91033,60,1,0,3
742,57476,8,0,0,0
742,57831,6,1,0,0
742,60062,48,0,4,3
15,71359,45,0,2,0
2568,66235,34,1,7,0
1767,119360,15,0,11,6
2558,60094,48,1,4,4
2558,84881,31,1,1,1
2558,61096,31,1,6,1
2567,61090,31,1,8,0
2573,97840,34,1,0,0
2580,60102,48,0,0,0
2574,61104,31,1,2,1
2501,84995,97,0,0,0
2491,89742,80,1,2,2
2598,61104,31,0,1,3
2602,97892,34,1,4,0
2837,65855,34,1,7,0
2600,84946,31,1,6,3
2614,61105,31,1,10,1
2186,97599,99,0,0,1
15,80244,21,1,17,15
290,160367,113,1,87,49
3962,66819,97,1,5,2
2027,53875,80,1,21,54
2030,85805,31,1,0,0
2027,84904,80,1,36,70
2030,143031,20,1,1,0
2030,162177,106,0,0,0
872,53882,80,1,5,0
872,54430,82,0,6,5
2027,85810,31,0,22,19
2096,54063,81,1,0,0
2812,186612,83,0,0,36
2622,186576,83,1,1,0
474,72936,23,0,0,3
474,75320,93,0,0,0
474,77499,87,0,0,1
474,79091,21,1,14,11
500,94896,45,1,0,0
500,94869,45,1,1,0
500,54151,43,1,3,1
500,107691,99,1,6,0
500,147458,79,1,0,1
487,75275,68,0,1,1
487,75737,94,1,3,2
487,80297,21,1,5,1
487,107802,99,1,9,1
487,77353,96,1,14,8
487,77321,96,1,15,9
497,61544,52,1,0,0
497,87062,39,1,0,0
497,49358,46,1,5,2
497,101812,33,1,7,0
468,77406,96,0,3,3
468,107995,100,1,14,4
468,61577,52,0,2,0
468,88089,99,1,18,10
468,76339,90,0,24,11
468,54448,82,1,4,0
442,74282,13,1,5,2
442,101619,33,1,8,0
442,97659,99,1,25,5
463,59799,107,0,10,4
463,47156,2,1,11,6
463,49364,46,1,10,4
463,58124,6,0,3,3
423,107760,99,1,26,7
423,77356,96,1,3,2
423,55027,104,1,2,0
423,74561,14,0,5,2
475,86578,83,1,0,1
475,71346,45,0,0,3
475,51441,1,1,3,2
981,55130,120,1,3,1
456,107732,99,0,12,6
456,87722,99,0,20,7
456,87027,39,1,0,0
456,49334,46,0,13,0
465,107817,99,1,26,11
465,61101,31,0,0,2
465,108909,49,0,2,5
465,90167,93,1,9,8
444,79578,21,0,0,0
444,148160,31,1,2,1
444,108243,100,1,11,4
444,108248,100,1,20,8
444,88533,79,1,1,0
444,97699,99,1,32,6
444,60107,48,1,1,4
504,108157,64,1,4,4
504,59759,107,1,3,2
504,59799,107,1,6,2
504,97532,99,0,19,9
504,85880,31,1,5,3
504,71417,30,1,1,11
450,59806,107,1,0,0
450,55090,120,0,6,3
450,108288,100,0,20,9
450,107886,100,1,20,10
450,77528,87,0,1,0
450,77531,87,0,3,2
480,107850,99,1,10,7
480,77404,96,0,15,29
480,89525,27,1,1,0
480,108042,100,0,12,8
480,108216,100,1,13,9
480,107997,100,1,19,11
480,93422,2,1,0,9
480,108274,100,1,54,23
480,73615,13,1,7,12
480,91207,10,0,3,0
480,93178,8,1,7,2
864,71802,30,0,0,1
864,75741,94,0,0,0
864,58717,50,0,1,3
471,107885,100,1,9,2
471,49351,46,1,16,10
471,107980,100,1,21,5
471,48634,7,0,6,1
471,48162,7,1,9,2
471,81183,21,1,14,11
471,57867,6,1,3,2
448,107798,99,1,13,5
448,80227,28,0,0,3
448,87126,39,1,0,0
492,61538,52,1,1,4
492,71720,19,1,3,2
492,74482,13,1,3,2
492,49701,105,1,0,0
492,148034,49,1,18,3
489,57093,7,1,2,0
489,49352,46,1,1,0
489,80240,21,1,11,4
489,148011,45,0,0,0
489,49376,46,1,16,7
489,107831,99,1,19,2
489,75451,95,1,0,0
489,97754,99,1,63,21
2097,108134,100,1,15,6
2097,59643,107,0,1,2
2097,59612,107,1,3,4
461,108070,100,1,28,10
461,108924,49,1,2,9
470,69218,16,1,4,9
470,97828,34,1,1,0
470,93329,67,1,1,1
470,93930,58,0,2,0
470,73437,15,0,3,1
470,74542,13,0,8,7
424,92355,2,1,0,0
424,57467,8,1,3,0
424,75247,68,1,1,0
424,90966,60,1,0,0
424,56701,5,1,3,0
424,107815,99,1,42,12
454,55327,120,0,0,1
454,74334,13,0,2,3
454,59596,107,1,0,2
454,73567,13,1,10,8
454,55651,59,1,3,0
454,58701,50,0,6,10
454,76347,90,1,17,2
454,90211,93,0,3,3
427,57653,2,1,3,2
427,54031,81,1,1,0
427,62554,33,1,5,6
484,56253,4,1,5,4
484,55083,120,1,1,0
484,107819,99,1,12,4
484,61090,31,1,11,1
484,108222,100,1,19,8
484,97611,99,1,24,4
484,97816,34,1,6,0
483,95002,30,1,1,0
483,93492,6,1,3,1
483,75310,93,1,1,2
483,97538,99,1,30,6
477,53869,80,1,0,3
477,92959,86,1,2,0
477,97551,99,1,7,0
477,97759,99,1,10,0
477,77492,87,1,0,0
477,53288,35,1,1,0
477,71304,30,1,4,1
477,75635,26,0,1,0
464,93725,14,1,2,2
464,59766,107,1,12,8
464,49683,105,1,3,0
464,49370,46,0,0,0
464,108957,49,1,1,2
464,49311,46,0,8,3
464,49365,46,1,9,6
464,86468,30,1,8,1
464,49305,46,0,22,8
460,77416,96,0,19,12
460,79569,21,1,1,0
460,56835,7,1,5,3
460,108099,100,1,7,3
460,71248,30,1,7,5
460,81147,21,1,17,5
499,56169,4,1,3,3
499,85707,33,1,2,0
499,57136,3,0,1,0
499,107871,99,1,10,1
499,138014,14,1,5,0
476,77324,96,1,1,2
476,77316,96,1,13,7
476,73266,23,1,2,2
476,76401,90,1,35,9
428,147287,81,1,3,1
428,74350,13,0,5,1
428,54011,81,1,8,2
428,50996,98,1,1,0
429,87766,99,1,0,0
429,147294,81,1,4,0
429,74542,13,1,3,10
429,93571,6,1,7,2
429,58724,50,0,1,0
429,107839,99,1,59,23
479,77324,96,1,7,3
479,56883,7,1,5,2
479,77449,87,0,5,18
479,71779,18,1,0,0
479,93921,58,1,8,8
479,85080,98,1,0,0
479,57835,6,1,1,0
430,48702,7,1,2,1
430,56695,5,1,4,0
430,77513,87,0,5,1
430,76268,90,1,20,4
501,57470,8,1,4,1
501,85726,33,1,2,0
501,54450,82,1,6,2
501,93226,8,1,5,2
501,74009,15,1,11,0
501,108142,100,1,20,8
501,107885,100,1,26,8
501,48829,5,1,6,0
501,75629,27,1,6,2
501,97559,99,1,22,2
501,97695,99,1,25,2
469,107816,99,0,30,14
469,107719,99,1,51,19
469,73615,13,1,6,3
469,86499,30,1,12,5
432,61619,52,1,6,4
432,73377,15,1,1,0
432,108927,49,1,7,2
432,51418,1,1,0,0
432,108990,49,1,14,2
482,79362,21,1,1,0
482,57629,8,1,0,0
482,58587,2,1,5,2
482,65329,33,0,8,4
482,93821,58,1,0,0
438,147363,83,1,2,1
438,97689,99,1,3,0
438,81195,21,0,18,7
438,97904,34,1,6,0
488,71269,30,1,0,1
488,97731,99,1,7,5
488,147839,50,1,4,2
488,55047,120,1,6,6
488,86849,43,1,6,2
488,93915,58,1,2,1
488,108138,100,0,1,0
