user,item,skill,correct,wins,fails
68,107797,99,1,50,17
68,107798,99,1,51,17
68,107851,99,1,52,17
68,107667,99,1,54,17
68,107689,99,1,56,17
108,71824,30,1,5,4
108,71143,30,1,6,4
108,71234,30,1,7,4
108,97765,99,0,21,8
108,97766,99,1,21,9
108,97599,99,0,22,9
100,87605,99,1,13,7
100,87839,99,1,14,8
100,87711,99,0,16,8
100,87741,99,0,16,9
100,87810,99,1,16,10
100,88089,99,1,19,10
100,97595,99,0,20,10
100,97551,99,0,20,11
100,97764,99,1,20,13
100,97766,99,1,22,13
100,97583,99,0,23,14
100,108117,100,0,4,3
100,91020,60,0,0,0
100,55061,120,1,0,0
100,55309,120,0,1,0
100,94714,99,0,23,16
100,94712,99,0,23,17
100,94679,99,0,23,18
100,90767,59,1,1,0
100,90957,61,0,0,0
60,97615,99,0,47,9
60,97616,99,1,47,10
60,97617,99,1,48,10
60,97635,99,1,50,10
100,90837,61,1,1,4
100,88295,99,0,24,21
60,97591,99,1,52,11
60,97623,99,1,53,11
100,88317,99,0,24,23
60,107822,99,1,59,11
60,107760,99,1,60,11
60,107851,99,1,61,11
100,88334,99,1,24,24
60,107837,99,0,62,11
60,107841,99,1,62,12
60,107842,99,1,63,12
60,107865,99,1,65,12
60,107872,99,1,66,12
60,107696,99,1,67,12
100,55026,104,1,0,1
100,49717,105,0,0,0
100,59602,107,0,0,0
100,93844,58,0,0,0
100,93907,58,0,0,1
80,55011,104,0,8,12
78,71803,30,1,7,4
888,97377,31,1,10,2
80,55030,104,0,9,13
80,55038,104,0,9,14
80,55037,104,1,9,15
80,77476,87,0,14,43
80,77477,87,0,14,44
80,77496,87,0,15,46
80,77497,87,1,15,47
80,77498,87,0,16,47
80,77548,87,1,18,48
80,77520,87,1,19,48
80,55023,104,0,11,15
80,55029,104,1,11,16
80,59809,107,1,12,25
80,59602,107,0,13,25
80,59603,107,0,13,26
80,59604,107,1,13,27
80,59716,63,0,0,0
80,59717,62,0,0,1
80,59634,107,1,15,28
80,59594,107,0,16,28
80,59595,107,0,16,29
80,59596,107,0,16,30
80,59764,107,0,16,34
83,55180,120,0,2,8
83,55335,120,0,2,9
83,55321,120,0,2,10
83,97748,99,1,43,19
83,97749,99,1,44,19
83,55828,59,1,1,0
69,97607,99,0,80,15
83,55651,59,1,2,0
69,97610,99,1,81,17
69,97667,99,1,85,17
69,97650,99,1,86,17
108,107907,100,1,15,7
108,108227,100,1,18,7
108,108037,100,1,19,7
108,108177,64,1,4,2
83,59798,107,0,6,10
83,59800,107,1,6,12
83,59801,107,1,7,12
83,59651,107,0,8,13
83,59652,107,1,8,14
83,59653,107,1,9,14
83,59613,107,0,11,16
83,59723,107,0,11,18
83,59724,107,1,11,19
83,59809,107,1,15,20
83,59759,107,0,16,21
108,71822,30,1,8,5
108,71799,30,1,9,5
83,71816,30,1,6,3
83,71815,30,1,8,3
83,76428,90,1,30,6
83,76429,90,0,31,6
83,76430,90,1,31,7
83,76433,90,1,34,7
83,76394,90,1,36,7
83,76403,90,1,37,7
108,97602,99,1,24,10
108,97547,99,1,25,10
83,76315,90,1,38,7
108,59768,107,1,2,4
63,108122,100,0,9,3
63,108123,100,0,9,4
63,108237,100,1,9,5
63,108108,100,1,11,6
63,107907,100,1,12,7
63,107908,100,1,13,7
63,108042,100,1,15,7
63,107865,99,0,28,7
63,107674,99,0,31,8
63,107680,99,1,33,9
63,107844,99,1,34,9
63,107788,99,1,35,9
63,107717,99,1,37,9
63,108293,100,1,16,7
63,107940,64,0,8,1
119,97560,99,1,18,3
119,97562,99,1,20,3
119,97731,99,1,21,3
119,97767,99,1,23,4
119,97623,99,1,24,4
119,97711,99,0,27,4
119,97713,99,0,28,5
119,97714,99,0,28,6
119,97719,99,1,28,7
731,108960,49,0,0,2
731,108903,49,0,0,3
731,108909,49,0,0,4
731,108942,49,0,0,6
731,108984,49,0,0,8
731,71360,45,0,0,1
731,71358,45,0,0,2
781,65745,34,0,14,17
2240,85972,31,0,8,1
789,108993,49,0,0,10
781,65765,34,1,14,18
789,71363,45,0,0,0
731,71359,45,0,0,4
781,66199,34,1,16,18
789,71343,45,0,0,2
789,71359,45,0,0,3
731,71350,45,1,1,5
781,66176,34,1,18,19
789,71367,45,0,0,4
730,85975,31,1,8,16
731,71364,45,1,2,5
781,65817,34,1,20,19
730,85900,31,0,10,16
731,71353,45,1,4,5
781,65841,34,1,22,19
789,71346,45,0,0,7
789,71348,45,0,0,8
789,71368,45,0,0,9
730,85899,31,0,11,19
731,92327,2,0,0,0
730,85948,31,0,11,20
781,87470,54,1,7,6
730,85907,31,0,11,21
781,87557,54,0,8,6
731,85247,49,0,0,10
789,108924,49,0,0,12
730,61110,31,0,11,23
789,108987,49,0,0,13
2240,85969,31,0,8,2
789,108981,49,0,0,15
789,108969,49,0,0,16
731,92343,2,0,0,2
781,87447,54,0,10,9
789,108930,49,0,0,17
781,87437,54,1,10,10
789,108900,49,0,0,19
731,92346,2,0,0,3
781,89961,80,1,20,13
781,89938,80,0,22,13
731,85009,49,0,0,12
781,89931,80,0,23,14
2240,85962,31,0,8,3
730,61100,31,0,11,25
781,89852,80,1,24,17
781,89907,80,0,25,17
2266,61111,31,0,14,20
781,89926,80,0,25,18
781,86157,42,0,3,13
1048,90991,60,1,8,4
781,86168,42,0,3,16
1046,86779,43,1,0,0
1047,89868,80,0,3,14
1048,87702,99,0,14,13
730,61118,31,0,13,29
1047,89944,80,0,4,16
1047,89870,80,0,4,17
1048,87872,99,0,14,14
1047,89961,80,1,4,18
1047,89929,80,0,5,18
1052,89668,80,0,6,14
1048,87884,99,0,14,15
1046,86775,43,1,1,0
1048,87817,99,1,14,16
1046,86774,43,0,2,0
1048,87608,99,0,17,16
1052,89760,80,0,7,15
1047,88185,99,1,6,14
1047,88143,99,1,7,14
1052,84904,80,1,8,16
1047,90992,60,1,5,7
1048,87496,99,0,18,17
1052,89710,80,1,9,16
1046,86904,43,1,2,2
1046,86802,43,1,3,2
1048,87610,99,0,18,18
1052,89901,80,0,10,17
1048,87623,99,0,18,19
1048,87578,99,0,18,20
1048,87505,99,0,18,21
1052,89899,80,0,10,18
1052,89855,80,0,10,19
1050,93631,13,1,0,0
1050,93485,6,0,0,0
1047,91575,60,1,7,11
1052,89945,80,0,10,20
1048,93674,13,0,1,1
1048,93632,13,1,2,2
1047,87806,99,0,9,14
1050,93560,6,1,0,1
1048,93677,13,0,4,3
1048,93651,13,1,5,4
1052,84638,98,0,0,0
1047,87734,99,0,9,16
1048,86885,43,0,0,1
1046,86671,83,0,5,4
1052,84593,97,1,0,0
1050,93487,6,1,1,2
1047,87840,99,0,9,19
1050,93615,6,0,2,2
1048,93498,6,0,0,0
1047,87479,99,1,10,20
1052,84996,97,1,1,1
1052,85111,97,0,2,1
1048,93606,6,0,0,1
1047,87620,99,0,11,21
1046,86580,83,1,5,5
1047,87558,99,0,11,22
1047,87622,99,1,11,23
1050,93591,6,0,2,3
1050,93602,6,0,2,4
1052,88030,99,1,0,0
65,108906,49,1,4,1
59,108918,49,0,1,0
56,108906,49,1,4,2
59,108924,49,1,2,1
65,108966,49,1,5,1
59,109002,49,1,3,1
56,108918,49,1,5,2
59,108921,49,1,5,1
58,108912,49,0,8,4
127,108915,49,1,1,1
127,108990,49,1,2,1
127,108942,49,1,3,1
127,108945,49,1,4,1
123,108957,49,1,1,0
123,109002,49,1,2,0
123,109011,49,1,3,0
123,108993,49,1,5,0
132,108993,49,1,5,1
132,108963,49,1,6,1
100,89393,26,1,1,1
55,109002,49,1,2,0
100,89451,26,1,2,2
100,89422,26,1,3,2
100,89466,26,0,4,2
55,109014,49,1,5,0
113,71757,24,0,0,1
113,71747,24,0,0,3
85,71743,24,0,0,0
119,108909,49,1,2,0
119,108921,49,1,3,0
50,71756,24,0,1,1
50,71745,24,1,1,2
119,107955,64,1,0,0
98,71753,24,0,0,0
119,108142,100,1,5,2
119,108237,100,1,6,2
119,107895,100,1,7,2
98,71764,24,0,1,1
119,107724,99,1,30,7
67,108918,49,1,3,1
67,108996,49,1,5,1
58,108939,49,1,8,5
62,108942,49,1,2,0
62,108957,49,1,4,0
80,71756,24,0,0,0
112,71738,24,0,0,0
80,71750,24,0,1,3
119,107875,99,1,33,8
112,71742,24,1,0,1
119,107745,99,1,35,8
112,71747,24,1,1,1
80,59759,107,0,17,37
112,71758,24,1,2,1
80,59760,107,1,17,38
80,59642,107,1,19,38
80,59682,107,1,20,38
112,77448,87,0,5,17
106,71757,24,0,0,1
106,71750,24,1,0,2
112,77449,87,0,5,18
96,71744,24,0,0,1
96,71765,24,0,0,3
96,71763,24,1,0,4
133,108954,49,1,4,1
133,108975,49,1,5,2
133,108897,49,1,8,2
57,108996,49,1,2,0
57,108909,49,1,4,0
57,108990,49,1,5,0
63,108966,49,1,2,0
63,108951,49,1,4,0
68,108900,49,1,1,3
68,108897,49,1,2,3
68,108948,49,1,3,3
68,108954,49,1,4,3
68,108984,49,1,5,3
69,108927,49,0,4,1
69,108897,49,1,4,2
69,108972,49,1,5,2
69,108939,49,1,6,2
69,108987,49,1,7,2
131,108939,49,1,3,1
69,108981,49,1,8,2
131,108984,49,1,5,1
131,108951,49,1,7,1
121,108954,49,1,3,1
121,108912,49,1,4,1
95,71760,24,0,0,0
95,71753,24,0,1,1
95,71746,24,1,2,2
66,108966,49,0,1,0
66,108903,49,0,1,1
66,108924,49,1,1,2
66,109005,49,1,3,2
66,108972,49,1,4,2
78,71754,24,0,0,0
78,71763,24,1,0,2
101,66525,33,0,9,10
101,66497,33,1,9,11
78,71751,24,1,2,2
101,86802,43,1,2,0
54,108897,49,1,1,0
54,108906,49,1,3,0
54,108948,49,1,4,0
101,90317,82,0,7,1
114,71753,24,1,0,1
88,71215,30,0,10,9
88,71178,30,1,10,10
88,71304,30,1,11,10
88,71823,30,0,12,11
88,71802,30,1,14,12
83,71736,24,0,0,1
88,71749,24,1,0,1
83,71765,24,0,0,3
134,108990,49,1,2,2
134,108966,49,1,3,3
134,108948,49,1,5,3
134,108930,49,1,6,3
83,55330,120,0,3,12
134,109005,49,1,7,3
83,55184,120,1,3,13
108,71751,24,1,0,3
91,71810,30,1,9,5
91,71803,30,1,10,5
91,71743,24,0,0,0
91,71750,24,1,2,2
119,97704,99,1,38,9
119,97706,99,1,40,9
119,97647,99,1,41,9
119,97615,99,1,42,9
119,97579,99,1,43,9
119,97695,99,1,44,9
119,97723,99,1,45,9
100,97760,99,1,25,25
100,55265,120,0,1,1
100,61118,31,0,8,9
63,108230,100,1,21,8
63,108231,100,1,22,8
100,61114,31,0,8,10
100,61096,31,1,9,11
63,107995,100,1,26,8
63,108202,100,1,27,8
143,49292,46,1,5,26
143,77442,87,0,0,2
143,77443,87,0,0,3
143,77544,87,0,0,4
781,87459,54,0,11,10
108,71758,24,1,2,3
725,61104,31,0,8,11
2259,61097,31,1,4,0
2259,61091,31,1,5,0
2259,85844,31,1,6,0
2259,86061,31,0,9,0
725,85864,31,1,8,12
725,85795,31,1,10,13
725,86077,31,1,14,13
2253,84923,31,1,2,0
725,85959,31,0,15,13
2259,85941,31,1,12,1
2253,85872,31,1,3,0
2253,85835,31,1,4,1
2253,85813,31,1,5,1
2253,85907,31,0,9,1
2253,86045,31,1,9,2
2253,86079,31,1,10,2
2253,85946,31,1,12,2
725,108972,49,0,0,2
2253,85949,31,1,13,2
725,109011,49,0,0,3
2256,85869,31,1,2,0
98,71744,24,1,3,3
98,71750,24,1,5,3
98,75321,93,0,0,0
50,75323,93,1,0,1
98,75332,93,1,0,1
98,75318,93,1,1,1
85,75329,93,0,0,0
95,71740,24,0,3,2
95,71744,24,1,3,3
50,71735,24,1,3,3
50,71746,24,1,4,3
50,71743,24,1,5,3
113,71759,24,0,0,5
113,75328,93,0,0,0
85,75314,93,1,1,1
113,75337,93,0,0,1
85,75313,93,1,2,1
85,90297,92,0,0,0
95,75309,93,0,0,0
85,90290,92,1,0,1
85,90284,92,1,1,1
85,90267,92,0,2,1
113,90299,92,0,0,1
98,90260,93,1,3,1
113,90169,93,0,0,6
113,90164,93,0,0,7
98,90270,92,1,0,1
113,90292,92,0,0,2
113,90248,93,0,0,8
113,71742,24,0,0,10
98,90252,93,0,4,1
95,75335,93,1,2,1
95,90294,92,0,0,0
95,90243,93,0,3,1
106,75321,93,1,1,1
106,90192,93,1,3,1
95,90276,92,0,0,1
95,90298,92,0,0,2
96,75331,93,1,0,1
96,71758,24,0,3,5
96,90254,93,1,3,3
96,90282,92,0,0,1
112,75333,93,0,0,0
96,90219,93,0,4,4
112,75325,93,0,0,1
112,90170,93,0,0,2
78,75337,93,0,0,0
78,75319,93,1,2,1
78,90253,93,1,3,1
83,71745,24,0,0,6
83,71737,24,1,2,7
83,75309,93,0,0,1
83,90264,92,0,0,0
83,90299,92,0,0,2
83,90211,93,0,3,3
83,90270,92,1,0,3
108,75318,93,1,0,1
108,90292,92,1,0,0
114,71762,24,1,3,2
114,75335,93,0,0,1
114,90284,92,0,0,0
114,75331,93,0,2,2
114,90253,93,1,2,3
91,71742,24,1,3,2
91,75320,93,1,0,0
88,75314,93,0,0,0
88,75320,93,0,0,1
88,75333,93,0,2,2
88,90215,93,1,2,4
88,90264,92,0,0,0
88,90286,92,0,0,1
88,90262,92,0,0,2
88,90214,93,0,3,4
93,90162,93,1,1,0
76,90272,92,0,0,0
76,90254,93,1,1,0
76,90267,92,0,0,1
3019,89735,80,0,0,0
3677,89739,80,1,0,0
3678,54487,82,1,0,0
3678,89983,82,0,1,0
3676,90037,82,0,1,0
3677,54612,82,0,0,0
3676,89992,82,1,1,1
3019,89737,80,0,1,2
3677,54606,82,1,0,3
3678,90064,82,0,2,2
3678,90065,82,0,2,3
3678,90066,82,1,2,4
3019,89709,80,1,1,3
3678,90106,82,0,3,4
3019,89717,80,1,2,3
3677,90172,82,1,2,5
3678,90181,82,0,5,5
3677,90100,82,1,3,5
3019,54505,82,0,0,0
3678,90231,82,0,5,6
3676,87817,99,1,0,2
3677,87699,99,0,0,1
3678,87872,99,0,0,0
3677,87821,99,0,0,2
3019,90082,82,1,1,2
3673,89733,80,0,0,0
3679,89750,80,0,0,0
3672,84899,80,1,1,3
3673,89736,80,1,0,1
3673,89734,80,1,1,1
3019,85419,38,0,0,1
3673,84905,80,1,2,1
3672,89750,80,0,2,4
3673,54562,82,1,0,0
3676,87885,99,1,2,3
3019,85339,56,1,0,0
3678,87834,99,1,0,1
3679,89730,80,1,0,1
3676,87740,99,0,3,3
3678,87736,99,1,2,1
3672,54610,82,0,0,0
3679,89733,80,1,2,1
3673,87720,99,1,0,1
3672,54532,82,0,1,1
3673,87780,99,1,1,1
3679,54598,82,1,0,0
3672,54508,82,0,1,2
3673,107809,99,0,4,1
3673,107810,99,1,4,2
3672,90207,82,1,2,3
3678,107865,99,0,6,2
3678,107866,99,0,6,3
3679,90204,82,1,3,1
3677,88363,99,0,0,7
3677,88295,99,0,0,8
3678,107868,99,0,7,4
3019,87839,99,0,0,3
3678,107745,99,0,7,5
3677,88385,99,0,0,9
3678,107749,99,1,7,6
3673,107812,99,1,6,2
3672,87842,99,1,2,1
3676,88337,99,0,3,4
3672,88368,99,0,3,1
3673,107698,99,0,8,3
3677,88303,99,0,0,10
3676,88387,99,0,3,5
3672,88317,99,1,3,2
3019,87804,99,0,0,4
3673,107831,99,0,9,5
3673,107832,99,0,9,6
3673,107833,99,1,9,7
2266,61098,31,0,14,22
730,86061,31,1,13,32
730,85951,31,1,14,32
730,85956,31,1,15,32
730,86071,31,1,16,32
730,86051,31,1,17,32
730,61113,31,0,18,33
730,61112,31,0,18,34
730,61094,31,0,18,35
730,61109,31,0,18,37
730,61108,31,1,18,39
730,61106,31,0,20,39
2240,86076,31,1,11,5
789,71358,45,1,2,11
2266,61094,31,0,14,25
789,71339,45,1,3,11
2240,61104,31,1,13,5
2266,61115,31,0,14,27
789,108948,49,0,0,23
2266,61108,31,0,14,28
789,108996,49,0,0,24
2266,61117,31,0,14,29
730,109008,49,1,4,6
730,108930,49,0,5,6
730,108999,49,0,5,7
789,109014,49,0,0,27
730,108906,49,0,5,8
2266,61112,31,0,15,30
789,108966,49,0,0,29
789,108915,49,0,0,33
2266,108915,49,0,0,0
1010,87474,99,0,0,0
1011,87604,99,1,0,1
1172,87492,99,1,1,0
1034,87509,99,0,0,1
1011,87577,99,0,1,1
1172,87547,99,1,3,0
1011,87555,99,1,1,2
1034,87531,99,0,0,2
1010,87476,99,1,0,1
1011,87496,99,1,3,2
1057,87523,99,0,0,0
1011,87622,99,1,4,2
1010,87526,99,1,3,1
1172,88118,99,1,8,1
1172,88146,99,1,9,1
1034,87505,99,0,0,3
1172,87932,99,1,11,1
1010,88176,99,1,5,1
4051,87603,99,1,0,2
1010,88165,99,1,6,1
1011,88113,99,1,6,3
1010,88140,99,1,7,1
4051,87625,99,1,3,2
1034,87605,99,0,0,4
4051,87473,99,0,4,2
1010,87907,99,0,9,1
1057,87524,99,1,0,1
1172,87970,99,1,13,2
1034,87623,99,1,0,5
1172,87937,99,0,14,2
1011,88123,99,1,9,3
1034,87608,99,0,1,5
1010,87933,99,1,10,2
1172,87936,99,0,14,3
1011,88160,99,1,10,3
1010,88010,99,1,11,2
1172,87957,99,0,14,4
1011,87902,99,1,11,3
1172,87995,99,1,14,5
1172,87974,99,1,15,6
4052,87522,99,1,3,2
1172,88038,99,0,16,6
1033,87576,99,0,2,3
4052,87481,99,1,4,2
1010,88014,99,1,14,3
1010,88018,99,1,15,3
4052,87577,99,1,5,2
1011,87940,99,1,13,3
1057,87630,99,1,2,2
4051,88136,99,0,5,3
1011,87912,99,1,14,3
1057,87603,99,1,3,2
1011,87899,99,1,15,3
1172,87890,99,0,16,10
1010,87699,99,1,19,3
1010,87884,99,0,20,3
4052,88191,99,1,7,2
4051,88147,99,1,5,5
4052,88100,99,1,8,2
4052,88093,99,1,9,2
4052,88123,99,0,10,2
4052,88189,99,1,10,3
1172,87812,99,0,16,11
1011,87740,99,0,16,5
1057,87485,99,1,5,2
4052,88108,99,1,12,3
4051,88129,99,1,6,5
4052,88148,99,1,14,3
4051,88135,99,1,7,5
1172,87694,99,0,16,12
4051,88098,99,1,8,5
4051,88097,99,1,9,5
1011,87815,99,1,16,6
1010,87721,99,1,20,5
1011,87889,99,0,17,6
4052,87905,99,1,17,3
1172,87811,99,0,16,13
1010,87813,99,1,21,5
4052,87961,99,1,18,3
4052,87928,99,1,19,3
754,60040,48,1,8,3
753,85878,31,1,18,15
753,85886,31,1,19,15
753,52909,33,1,5,0
753,52912,33,1,7,0
753,52972,33,1,8,0
2285,87566,54,1,6,9
2285,87518,54,1,7,9
754,60096,48,0,9,3
2285,87435,54,1,8,9
2285,87592,54,1,9,9
2285,87597,54,0,10,9
2285,87470,54,0,10,10
753,85742,33,1,10,2
755,89933,80,0,31,30
753,85722,33,1,11,2
2285,87520,54,0,10,11
755,89869,80,0,31,31
753,85718,33,1,13,2
2852,89953,80,0,21,17
755,89865,80,1,31,32
2287,52842,33,0,13,7
755,89910,80,1,32,33
2287,52990,33,1,14,8
755,89935,80,0,33,33
2287,52867,33,1,16,8
2822,86187,42,0,8,3
2285,87588,54,1,10,12
2285,87595,54,1,11,12
755,89855,80,0,33,35
2285,87423,54,1,12,12
2819,86452,83,0,0,0
2829,89934,80,1,7,2
2829,89967,80,1,9,2
755,89951,80,1,33,37
2778,53318,35,1,0,1
2296,61101,31,0,0,0
755,89861,80,0,34,37
2285,86151,42,1,3,1
2298,86908,43,1,0,0
2829,89955,80,1,11,2
753,60058,48,0,18,22
2829,53958,80,1,12,2
2778,53269,35,1,1,1
2829,53846,80,0,13,2
2845,53896,80,1,17,8
753,60113,48,0,18,23
2778,53270,35,1,4,1
755,86158,42,1,4,2
755,86171,42,0,5,2
2819,86332,83,1,1,1
753,60128,48,0,18,24
2296,86149,42,0,0,0
2285,97880,34,0,0,0
2778,66700,35,1,6,1
2298,86779,43,1,1,0
755,86147,42,1,7,3
2287,85697,33,1,20,8
753,60145,48,0,18,25
755,86167,42,1,9,3
2852,89824,80,0,21,21
2296,86159,42,1,0,1
2861,89955,80,1,7,2
2861,89882,80,0,8,2
755,86215,42,0,10,3
2296,86160,42,1,2,1
2845,53959,80,1,18,9
2829,53864,80,0,13,3
2772,54047,81,1,5,6
2300,86547,83,1,12,4
2296,86167,42,1,4,1
2298,86843,43,0,2,0
752,54083,81,0,0,1
2845,53964,80,1,19,9
2296,97816,34,1,0,0
2845,53833,80,0,20,9
2829,53939,80,1,13,4
2819,86537,83,0,3,1
2285,97824,34,1,0,1
2296,97824,34,1,1,0
2778,89733,80,1,0,0
2829,53976,80,0,14,4
2296,97900,34,1,2,0
2876,89928,80,0,7,6
2829,53878,80,0,14,5
2296,97772,34,1,3,0
2845,53967,80,1,21,10
2772,54015,81,0,7,6
2829,53911,80,0,14,6
2845,53881,80,0,22,10
2823,87517,54,0,7,12
2845,53962,80,1,22,11
2299,61115,31,0,0,0
2876,89938,80,1,7,8
2827,89941,80,1,6,4
2298,86774,43,1,2,2
2844,89709,80,0,13,28
2827,89949,80,1,7,4
2296,65872,34,1,8,0
2298,86852,43,0,3,2
2296,66231,34,1,9,0
2827,89853,80,1,8,4
2285,97808,34,1,3,1
2844,84902,80,0,13,30
2827,89910,80,1,9,4
2861,89852,80,1,9,7
2298,86862,43,0,3,3
2876,89962,80,0,8,9
2822,86193,42,1,9,4
2823,87594,54,1,7,13
2829,53907,80,0,14,8
2827,89902,80,0,10,4
752,86452,83,0,0,0
2778,89748,80,1,1,0
2825,86523,83,0,5,1
2778,84907,80,1,2,0
2823,87430,54,1,10,13
2299,61114,31,0,0,1
755,66275,34,0,1,0
2861,89952,80,1,10,7
753,60059,48,0,19,29
2827,89830,80,1,11,5
2772,54067,81,1,8,7
2827,89870,80,1,12,5
2823,87584,54,1,11,13
2844,89735,80,0,13,31
2298,86861,43,0,4,5
755,65863,34,1,4,1
2300,86581,83,1,15,4
2285,97876,34,1,4,1
2296,53954,80,1,18,11
2299,61118,31,0,0,2
2822,86221,42,1,10,4
2823,65789,34,1,5,2
2876,89898,80,1,8,11
2823,65873,34,1,6,2
755,54003,81,0,0,0
2300,86627,83,0,16,4
2823,65665,34,1,7,2
2844,84903,80,1,13,32
754,71367,45,1,0,0
2772,54083,81,1,9,7
2844,89727,80,1,14,32
2844,89668,80,0,16,32
781,71343,45,0,0,10
2827,53938,80,0,13,6
2823,66269,34,0,9,2
781,71340,45,0,0,11
755,85709,33,1,1,0
2829,54280,82,1,0,0
754,71365,45,1,1,0
2829,54376,82,1,1,0
755,85717,33,1,2,0
2772,54087,81,1,10,7
2827,53847,80,0,13,7
755,85744,33,1,3,0
2298,54105,43,1,6,6
781,71356,45,0,0,12
2829,90543,82,1,8,0
2876,53863,80,0,9,11
781,71347,45,0,0,13
2285,66293,34,1,5,1
2823,86511,83,1,0,0
755,52852,33,1,6,0
781,71341,45,0,0,14
755,52830,33,1,7,0
2844,89716,80,0,16,34
755,52841,33,1,9,0
754,71339,45,1,4,0
2772,54003,81,1,11,7
2823,86359,83,0,1,0
2299,61093,31,1,1,4
2299,61111,31,0,2,4
755,66379,33,1,10,0
755,66493,33,1,11,0
781,71361,45,0,0,15
2827,53873,80,1,13,9
2298,87053,39,1,0,0
2844,89732,80,0,16,35
755,66534,33,1,12,0
2299,61110,31,1,2,5
2300,86574,83,1,19,5
2827,53838,80,1,14,9
2876,53928,80,0,10,14
2844,53927,80,0,16,36
2298,87054,39,1,1,0
2299,61109,31,1,3,5
2825,86330,83,1,5,2
2827,53870,80,0,15,9
2296,87536,54,0,2,3
2285,66219,34,1,8,1
2827,53907,80,1,15,10
755,85875,31,1,0,0
2822,97780,34,1,0,0
2285,66185,34,1,9,1
754,94883,45,0,5,0
2772,65801,34,1,0,0
755,85840,31,1,1,0
2827,53833,80,1,16,10
2823,86328,83,1,1,1
2296,87589,54,0,3,4
2827,53866,80,0,17,10
2876,53910,80,0,11,15
2772,65765,34,0,1,0
755,85829,31,1,3,0
755,85832,31,1,4,0
2298,87089,39,1,3,0
2876,53905,80,0,11,16
2844,53880,80,0,16,37
2822,97924,34,1,1,0
781,71355,45,0,0,18
2822,97872,34,1,2,0
2298,87070,39,1,4,0
2822,97828,34,1,3,0
2772,66210,34,0,1,1
2822,97776,34,1,4,0
2298,61116,31,0,0,0
754,84670,49,1,5,1
2822,66252,34,1,5,0
2772,65809,34,0,2,2
2829,86137,42,0,0,0
2876,53940,80,0,11,18
2822,66272,34,1,6,0
754,92316,2,1,1,0
2823,86540,83,1,2,2
781,71353,45,1,0,19
2772,65769,34,1,2,3
2822,65757,34,1,8,0
2825,86548,83,1,7,3
2300,86849,43,0,2,1
781,54119,43,0,3,8
2844,53930,80,0,17,40
2823,86320,83,1,6,2
2822,86519,83,0,0,1
2825,86356,83,0,9,3
114,75329,93,0,6,3
114,75311,93,1,6,4
114,75336,93,1,8,4
1118,75324,93,0,0,5
781,54047,81,1,3,2
781,54019,81,1,5,2
781,54023,81,1,6,3
781,87056,39,0,0,0
781,87128,39,0,0,3
781,87110,39,0,0,5
781,8463,39,0,0,7
781,87123,39,0,0,8
781,87039,39,0,0,9
781,87564,54,1,11,11
781,87431,54,1,13,11
781,87443,54,1,15,13
781,87441,54,1,16,13
781,87463,54,0,18,13
988,91348,89,1,0,0
994,89242,89,1,1,1
1001,91358,89,1,0,0
2287,54055,81,0,4,3
2287,53983,81,0,4,4
928,75487,27,1,0,1
928,75542,27,0,1,1
928,75505,27,0,3,2
928,56709,7,1,8,2
928,72663,30,1,1,0
928,75657,26,0,0,0
928,75713,26,0,0,1
928,75688,26,0,0,2
928,75663,26,1,0,3
3034,53761,46,1,0,0
3034,85370,38,1,0,0
3034,54544,82,1,0,0
3034,87813,99,0,0,0
3034,87721,99,0,0,1
3034,87837,99,0,0,2
3034,87888,99,1,0,3
3034,87890,99,1,1,3
3034,87700,99,1,2,3
3034,88345,99,1,3,3
3034,107724,99,1,5,3
3034,107865,99,0,6,3
3034,107867,99,1,6,5
3034,107781,99,1,8,5
3034,107667,99,1,10,5
3034,107844,99,1,12,5
3034,87504,99,1,13,6
3034,87482,99,1,14,6
3034,87543,99,1,15,6
3034,88159,99,1,16,6
3034,87997,99,1,17,6
95,90297,92,0,0,3
95,90267,92,1,0,4
95,90282,92,1,1,4
95,90258,93,1,5,3
2169,86074,31,0,3,4
772,86686,50,0,17,9
772,86701,50,0,17,10
772,86703,50,1,17,11
107,75320,93,0,0,0
107,90283,92,0,0,0
129,108969,49,1,1,0
129,108966,49,1,2,0
129,108975,49,1,3,0
129,108915,49,1,5,0
88,75319,93,0,5,7
88,75308,93,0,5,11
88,90266,92,1,1,4
88,90267,92,1,2,4
107,72926,23,1,0,7
107,73156,23,0,1,7
107,73036,23,0,1,8
107,73251,23,1,1,9
107,73191,23,1,3,9
107,71746,24,1,1,1
107,90277,92,1,0,1
83,59760,107,1,16,22
83,59761,107,1,17,22
83,59603,107,0,18,23
83,59604,107,1,18,24
83,59605,107,0,19,24
83,59763,107,0,19,26
83,59692,107,1,20,30
83,59693,107,1,21,30
83,59682,107,1,22,30
83,59635,107,0,23,31
83,59636,107,1,23,32
83,59637,107,0,24,32
83,59678,107,1,24,33
83,90163,93,0,3,4
83,90257,93,0,3,5
83,90241,93,0,3,6
83,90290,92,0,1,4
103,71758,24,0,0,0
875,59610,107,0,0,0
881,59674,62,0,0,0
881,59676,63,1,0,0
881,59677,62,1,0,1
885,91043,60,0,0,0
885,91011,60,0,0,1
885,91014,60,0,0,2
885,90999,60,0,1,3
874,59723,107,0,0,1
885,90990,60,1,1,4
885,90984,60,1,2,4
885,55097,120,1,0,0
881,59770,107,1,0,4
874,59758,107,0,3,2
