user,item,skill,correct,wins,fails
39,53894,80,1,0,0
1852,74801,16,0,0,5
1852,69182,16,0,0,6
1852,69050,16,0,0,7
1852,68926,16,0,1,8
1852,74853,16,1,1,9
1852,68786,16,1,2,9
10,54067,81,0,0,0
138,54083,81,1,0,0
1113,53987,81,1,0,0
10,54023,81,0,0,1
1114,54075,81,0,0,0
10,54027,81,1,0,2
10,54071,81,1,2,2
1114,54027,81,1,0,1
1113,54166,82,1,0,0
10,58800,83,0,0,0
1114,53776,83,1,0,0
138,58823,83,1,0,0
3716,54095,81,0,0,0
1113,54127,43,1,0,0
138,54313,82,0,0,0
1114,53791,83,1,1,0
49,54055,81,1,0,0
49,58820,83,1,0,0
49,54361,82,1,0,0
10,71794,18,0,0,0
49,53781,83,0,1,0
138,54352,82,1,1,1
10,71781,18,1,0,1
138,54409,82,1,2,1
10,71787,18,1,1,1
1117,53991,81,1,0,1
10,71771,18,1,2,1
49,58811,83,1,2,2
138,58819,83,1,1,0
49,53785,83,1,3,2
3,54051,81,1,0,0
1113,54095,81,1,1,0
138,54132,43,1,0,0
1114,54109,43,1,0,1
1117,54047,81,1,2,1
49,54035,81,1,1,0
928,54019,81,0,0,0
10,89747,80,0,0,1
49,49276,38,1,0,0
1113,53873,80,1,0,0
138,49274,38,1,0,0
49,53963,80,1,0,0
3716,53995,81,0,0,1
49,54574,82,1,1,0
1114,49267,38,1,0,0
3,58798,83,1,0,0
138,53868,80,0,0,0
1113,54517,82,0,1,0
10,89731,80,1,0,2
3,58821,83,1,1,0
1117,54400,82,1,0,0
3,54039,81,1,1,0
1117,58808,83,1,1,0
138,53870,80,1,0,1
138,53908,80,1,1,1
1117,54134,43,1,0,0
138,53850,80,0,2,1
1114,54587,82,1,1,0
3,49280,38,1,0,0
1113,54568,82,1,2,1
1117,54035,81,1,3,1
10,84898,80,1,2,2
1114,90383,82,1,2,0
1113,54463,82,1,3,1
1114,89927,80,1,1,0
10,90446,82,1,0,0
138,54588,82,1,3,1
10,54487,82,0,1,0
928,54039,81,0,0,1
3,54163,82,1,0,0
1113,90458,82,1,4,1
1114,89718,80,1,2,0
1117,53923,80,1,0,0
1113,89905,80,1,1,0
928,53999,81,1,0,2
1114,60000,37,1,0,0
1117,54463,82,1,1,0
10,54587,82,1,1,1
3,54139,43,1,0,0
1114,71785,18,1,0,0
928,53987,81,0,1,2
10,54569,82,1,2,1
10,54544,82,1,3,1
1117,90332,82,1,2,0
138,89827,80,0,2,2
1113,59995,37,1,0,0
10,90226,82,1,4,1
1117,89951,80,1,1,0
1113,71791,18,1,0,0
1117,89749,80,1,2,0
1113,90176,82,1,5,1
3,53939,80,0,0,0
138,84889,80,0,2,3
1117,60001,37,1,0,0
1117,71787,18,1,0,0
1117,90187,82,1,3,0
3716,53991,81,1,0,3
138,89741,80,1,3,4
3,53844,80,0,0,1
49,89711,80,1,2,0
138,60024,37,0,0,0
49,60023,37,0,0,0
49,59998,37,1,0,1
49,60022,37,1,1,1
49,60001,37,1,2,1
3716,54003,81,1,1,3
49,71794,18,1,0,0
49,89995,82,1,3,0
138,71768,18,1,0,0
2940,88994,69,1,0,0
2940,51034,98,1,1,2
2940,51012,98,0,2,3
2940,51056,98,1,2,4
46,54035,81,1,0,0
1122,54015,81,1,0,0
5,54055,81,1,0,0
1116,54027,81,1,0,0
1122,53792,83,1,0,0
46,58800,83,1,0,0
509,54059,81,0,0,0
1886,54003,81,0,0,0
1116,53775,83,1,0,0
3664,53983,81,0,0,0
5,54262,82,1,0,0
508,54095,81,1,0,0
1122,54211,82,1,0,0
15,58820,83,1,0,0
5,53797,83,0,1,0
508,53781,83,0,0,0
1116,54292,82,1,0,0
46,58808,83,1,1,0
15,54253,82,1,0,0
1116,53794,83,1,1,0
509,53991,81,1,0,1
1122,54162,43,0,0,0
46,54152,43,1,0,0
5,58815,83,1,1,1
1116,54104,43,1,0,0
46,54087,81,1,1,0
5,53793,83,1,2,1
509,54087,81,1,1,1
46,49278,38,1,0,0
1886,54079,81,1,0,1
509,54095,81,1,2,1
12,54039,81,0,0,0
1886,54035,81,1,1,1
15,54106,43,0,0,0
14,58800,83,0,1,0
1886,54019,81,1,2,1
1116,49278,38,1,0,0
509,53775,83,0,0,0
5,54128,43,1,0,0
15,54104,43,1,0,1
46,53875,80,1,0,0
15,54103,43,1,1,1
5,54007,81,0,1,0
14,58815,83,1,1,1
15,54149,43,0,2,1
46,54508,82,1,1,0
508,54117,43,0,0,0
14,58801,83,1,2,1
509,58825,83,1,2,1
509,54355,82,1,0,0
3664,54051,81,0,1,1
5,54011,81,1,1,1
12,54071,81,1,0,1
509,53781,83,1,3,1
1116,53874,80,1,0,0
1886,54301,82,1,0,0
5,54083,81,1,2,1
1116,54588,82,1,1,0
14,58825,83,1,3,1
5,54031,81,1,3,1
12,53983,81,0,1,1
508,54109,43,1,1,1
3664,54015,81,0,1,2
14,54226,82,1,0,0
5,49266,38,1,0,0
1122,54150,43,1,0,1
14,54122,43,1,0,0
3664,54007,81,0,1,3
15,54117,43,1,2,2
1122,54109,43,1,1,1
5,53877,80,1,0,0
14,54099,81,1,1,0
1886,53798,83,1,1,0
508,49277,38,1,0,0
509,54003,81,1,3,1
1122,54129,43,1,2,1
1886,54148,43,1,0,0
3664,53801,83,0,0,0
1122,54031,81,1,1,0
14,49272,38,1,0,0
15,54015,81,1,1,0
509,49277,38,1,0,0
1116,89943,80,1,1,0
508,53907,80,1,0,0
5,90540,82,1,2,0
14,53894,80,1,0,0
3664,58810,83,1,0,1
1116,89727,80,1,2,0
1886,53999,81,1,3,1
508,54499,82,1,1,0
14,54568,82,1,1,0
509,53906,80,0,0,0
3664,58801,83,1,1,1
15,49280,38,1,0,0
3664,58824,83,1,2,1
14,89884,80,1,1,0
1122,53923,80,1,0,0
1116,90204,82,1,3,0
5,71796,18,1,0,0
5,90070,82,1,3,0
1886,49286,38,1,0,0
14,71792,18,1,0,0
509,53969,80,1,0,2
509,53955,80,1,1,2
1122,54591,82,1,1,0
509,53975,80,1,2,2
15,54496,82,0,1,0
3664,58812,83,1,3,2
509,54569,82,0,1,0
1886,53924,80,1,0,0
509,54591,82,1,1,1
509,54568,82,1,2,1
1886,54508,82,1,1,0
15,54571,82,0,2,1
12,54331,82,1,0,0
15,54579,82,1,2,2
3664,84904,80,0,0,1
15,54554,82,0,3,2
12,54161,43,1,0,0
1131,54055,81,1,0,0
12,54035,81,1,2,3
1131,58825,83,1,0,0
12,49274,38,0,0,0
3664,89666,80,0,0,3
1131,54244,82,1,0,0
3664,89714,80,1,0,4
12,49287,38,1,1,1
46,90659,59,0,0,0
3664,84895,80,1,1,4
3664,89740,80,1,2,4
85,66298,34,0,0,0
85,65841,34,1,0,1
85,66317,34,0,1,1
2074,97860,34,1,1,0
85,65833,34,0,1,2
85,65863,34,1,1,3
85,97888,34,1,2,3
85,62682,33,0,3,0
2074,66007,33,0,4,3
2074,62652,33,0,4,4
85,66139,33,0,3,2
2074,62706,33,0,4,5
2074,65323,33,1,4,6
2074,66133,33,1,5,6
2162,51132,97,1,1,0
2162,51080,98,0,0,5
2162,51081,98,0,0,6
2162,51082,98,1,0,7
2162,51083,98,0,1,7
2162,89011,69,1,1,2
2680,51006,98,0,0,0
2680,51001,98,1,0,1
2680,89000,69,1,0,0
2680,51033,98,1,1,2
2680,51034,98,1,2,2
2680,51035,98,0,3,2
2680,86316,83,1,0,0
2680,86880,43,1,2,3
2680,86313,83,1,1,0
2680,87074,39,1,1,1
512,54031,81,1,0,0
1118,54019,81,0,0,0
984,54087,81,1,0,0
6,53798,83,1,0,0
9,54047,81,1,0,0
984,58811,83,1,0,0
11,53794,83,1,0,0
6,53779,83,1,1,0
11,54394,82,1,0,0
984,54322,82,1,0,0
870,54322,82,1,0,0
984,53799,83,1,1,0
1118,54047,81,0,0,1
9,58807,83,1,0,0
6,54067,81,1,1,0
984,54162,43,0,0,0
870,54151,43,1,0,0
11,54143,43,0,0,0
63,86064,31,0,1,0
1118,54087,81,1,1,2
1118,54031,81,1,2,2
6,49278,38,1,0,0
1118,53775,83,1,0,0
870,54035,81,1,1,0
1118,54397,82,1,0,0
9,54150,43,0,0,0
1118,58818,83,1,1,0
11,54113,43,0,0,1
100,65673,34,1,0,0
870,49273,38,1,0,0
1118,54139,43,0,0,0
9,54107,43,1,0,1
512,54158,43,0,0,1
984,54145,43,1,0,1
6,53965,80,1,0,0
7,54091,81,0,0,1
11,54051,81,1,1,0
984,54159,43,1,1,1
984,54119,43,1,2,1
11,49269,38,1,0,0
870,54481,82,1,1,0
6,90518,82,1,2,0
6,89904,80,1,1,0
100,66061,33,1,3,0
63,85948,31,1,1,1
6,59990,37,1,0,0
11,90718,82,1,2,0
512,54119,43,1,0,2
11,89957,80,1,1,0
1118,54126,43,1,0,1
512,54109,43,1,1,2
1118,54152,43,0,1,1
11,71789,18,1,0,0
512,54112,43,1,2,2
11,90076,82,1,3,0
63,86054,31,1,2,2
1118,54147,43,1,1,2
984,49285,38,1,0,0
7,54007,81,0,0,3
63,85953,31,1,3,2
984,53933,80,1,0,0
512,54007,81,0,1,0
9,54123,43,1,2,2
984,54568,82,1,1,0
9,54023,81,1,1,0
1118,49274,38,1,0,0
7,54087,81,0,0,4
9,49271,38,1,0,0
1118,53843,80,1,0,0
63,61097,31,1,5,2
1118,54466,82,1,1,0
9,53838,80,0,0,0
512,54023,81,1,1,1
7,53790,83,0,0,0
512,53995,81,1,2,1
9,53904,80,0,1,2
7,53800,83,0,0,1
9,53954,80,1,1,3
512,49274,38,1,0,0
9,90362,82,1,2,0
9,89828,80,0,2,3
512,53865,80,1,0,0
7,58801,83,1,1,3
512,54602,82,1,1,0
512,90534,82,1,2,0
7,54322,82,1,0,0
512,89827,80,1,1,0
7,53776,83,1,2,3
9,89822,80,0,2,5
512,60026,37,1,0,0
9,89950,80,0,2,6
9,89824,80,1,2,7
512,71768,18,1,0,0
9,89900,80,0,3,7
512,90115,82,1,3,0
9,89960,80,1,3,8
7,54104,43,0,0,0
7,54134,43,0,0,1
9,89746,80,0,4,8
9,89712,80,0,4,9
9,89709,80,0,5,11
9,89750,80,1,5,12
9,89744,80,1,6,12
9,59983,37,1,0,0
113,66201,34,1,0,0
113,97892,34,1,1,0
113,62652,33,1,3,0
91,97848,34,1,1,0
91,62538,33,1,3,0
127,85905,31,0,0,0
127,86077,31,1,0,1
127,86074,31,1,1,1
127,85975,31,1,2,1
127,85818,31,1,3,1
127,61095,31,0,4,1
127,61101,31,1,5,3
127,61092,31,1,6,3
62,85900,31,1,0,0
123,85896,31,1,0,0
123,85844,31,1,1,0
123,61111,31,1,2,0
58,86065,31,1,0,0
58,85871,31,1,1,0
58,61101,31,0,2,0
67,86080,31,1,0,0
67,85878,31,1,1,0
67,61096,31,1,2,0
49,54490,82,1,4,0
66,85908,31,1,0,0
49,53779,83,1,4,2
66,85803,31,1,1,0
49,54385,82,1,5,0
66,61096,31,1,2,0
49,53995,81,1,2,0
56,85972,31,1,0,0
49,54128,43,1,1,0
2678,87033,39,1,0,0
103,65863,34,1,0,0
49,49273,38,1,1,1
49,49278,38,1,2,1
103,97884,34,1,1,1
103,97828,34,1,2,1
56,61105,31,0,2,0
49,49288,38,1,3,1
49,53899,80,1,3,0
56,61116,31,1,2,1
49,90184,82,1,6,0
2678,87076,39,1,1,0
56,61107,31,1,4,1
58,61114,31,1,2,1
49,59987,37,1,4,2
58,61099,31,0,3,1
49,71779,18,1,1,0
58,61098,31,1,3,2
68,86787,43,0,0,0
68,89895,80,1,1,0
68,90443,82,1,0,0
68,90238,82,1,1,0
68,54583,82,1,2,0
68,87065,39,0,0,0
93,66309,34,1,0,0
93,97828,34,1,3,2
93,62574,33,0,3,0
93,66121,33,0,3,1
68,85909,31,0,0,0
68,86064,31,1,0,1
98,65870,34,1,0,0
98,97784,34,1,1,0
68,85898,31,1,2,1
98,65281,33,0,5,1
68,61096,31,0,4,1
93,65353,33,1,3,3
68,61091,31,1,5,2
68,61094,31,0,6,2
98,62564,33,1,5,2
98,62550,33,1,6,2
98,66157,33,1,7,2
134,85819,31,1,1,0
134,61109,31,1,2,0
80,65857,34,1,0,0
65,85965,31,1,0,0
65,85834,31,0,1,0
65,85861,31,1,2,1
65,85821,31,1,3,1
65,61105,31,0,4,1
65,61110,31,1,4,2
65,61113,31,1,5,2
65,61101,31,1,6,2
55,85963,31,0,0,0
2145,50985,98,1,24,10
2145,51168,97,1,0,0
2145,88999,69,0,2,0
2145,51104,98,0,25,10
2145,51105,98,1,25,11
2145,51106,98,1,26,11
2145,51107,98,0,27,11
2145,88856,69,1,2,1
55,85938,31,1,0,1
55,86078,31,1,2,1
50,66255,34,1,0,0
50,97872,34,1,1,0
50,66097,33,0,3,0
50,66115,33,1,3,1
50,66151,33,1,5,1
107,97916,34,1,1,0
107,66163,33,1,7,2
73,85952,31,0,0,0
73,85901,31,1,0,1
73,85896,31,1,1,1
73,86067,31,1,2,1
73,85862,31,1,3,1
55,51118,98,1,7,7
55,51119,98,0,8,7
73,61089,31,0,4,1
73,61114,31,1,5,2
73,61090,31,1,6,2
131,86051,31,1,0,0
2202,50997,98,1,0,1
2930,89002,69,0,0,0
2202,51011,98,1,1,1
2202,51008,98,0,2,1
2930,88998,69,1,0,1
2223,51006,98,0,0,0
2930,50991,98,1,0,0
2930,51065,98,1,1,1
2930,51066,98,1,2,1
2930,51067,98,0,3,1
2930,51128,98,1,3,2
2223,50997,98,1,0,1
106,65709,34,0,0,0
131,85865,31,1,1,0
131,61089,31,1,2,0
106,65701,34,0,0,1
106,65874,34,1,0,2
106,66276,34,1,1,2
106,66224,34,1,2,2
2223,50992,98,1,1,2
106,97892,34,1,3,2
2223,51005,98,1,2,2
106,65989,33,1,3,0
874,86877,43,0,0,0
874,87080,39,1,0,0
874,87025,39,1,1,0
874,87075,39,0,2,0
874,87029,39,0,3,1
39,89944,80,1,1,0
96,97928,34,1,0,1
96,97908,34,1,2,1
39,89722,80,1,2,0
39,60029,37,1,0,0
39,71776,18,1,0,0
39,90230,82,1,3,0
112,97892,34,1,1,0
112,62554,33,0,3,1
112,62586,33,0,3,2
59,85866,31,1,1,0
59,61106,31,0,2,0
59,61092,31,1,2,1
59,61101,31,0,3,1
59,61103,31,1,3,2
59,61099,31,1,4,2
112,62604,33,0,3,4
60,85881,31,1,1,0
60,61102,31,1,2,0
2675,51092,98,1,0,0
57,85958,31,1,0,0
57,85796,31,1,1,0
57,61099,31,1,2,0
2675,51000,98,1,1,0
2675,88859,69,1,0,0
2675,89015,69,1,1,0
2675,51004,98,1,2,0
2200,51003,98,1,0,0
2214,51010,98,0,0,0
114,66271,34,1,0,0
114,97844,34,1,1,0
114,66157,33,1,3,0
121,86077,31,1,0,0
121,85861,31,1,1,0
121,61118,31,1,2,0
885,54463,82,1,0,0
885,53838,80,1,0,1
885,53834,80,1,1,1
885,53842,80,1,2,1
133,85893,31,1,0,0
133,61108,31,1,2,0
54,85960,31,1,0,1
54,85947,31,1,1,1
54,85965,31,1,2,1
54,51109,98,0,10,6
54,51110,98,1,10,7
54,51111,98,1,11,7
54,51096,98,1,12,7
54,51048,98,1,13,7
54,51072,98,1,14,7
54,85886,31,1,3,1
54,61107,31,1,4,1
78,66264,34,1,0,0
78,97888,34,1,1,0
78,65347,33,1,3,0
2158,87030,39,1,0,0
2158,86454,83,1,0,0
2158,86877,43,1,0,0
2158,86313,83,1,1,0
83,65872,34,1,0,0
83,97856,34,1,1,0
88,65753,34,1,0,0
88,97776,34,1,1,0
95,65864,34,1,0,0
95,97892,34,1,1,0
95,66043,33,1,3,1
95,62712,33,1,4,1
10,49275,38,1,0,0
10,54123,43,1,3,2
101,65705,34,1,0,0
101,97812,34,0,1,0
101,97860,34,0,1,1
101,97904,34,0,2,3
101,62604,33,1,4,8
76,65317,33,1,3,0
76,97916,34,0,0,0
76,97788,34,0,0,1
76,97880,34,0,0,2
76,97872,34,0,0,3
76,97832,34,1,0,4
76,66288,34,1,1,4
11,54131,43,1,0,2
10,58808,83,0,0,1
10,53798,83,1,0,2
108,66288,34,1,0,0
108,97928,34,1,1,0
10,58806,83,1,2,3
10,54292,82,1,5,1
108,62508,33,1,5,2
132,85938,31,0,0,0
132,85965,31,1,0,1
132,85941,31,1,1,1
132,85947,31,1,2,1
132,85863,31,1,3,1
874,86782,43,1,1,1
874,86446,83,1,0,0
874,87030,39,1,3,2
874,86779,43,1,2,1
874,86444,83,1,1,0
66,53995,81,1,0,0
2099,75510,27,0,2,5
2099,75563,27,0,2,6
2099,75514,27,1,2,7
2099,75577,27,0,3,7
2099,75512,27,1,3,8
2099,75521,27,1,4,8
1569,49275,38,1,4,3
1569,49272,38,1,5,3
1569,54541,82,0,1,0
1569,54517,82,1,1,1
1569,54590,82,1,2,1
1569,54592,82,1,3,2
1569,58790,57,0,0,0
1569,58773,57,1,1,1
1569,58779,57,1,2,1
1569,53553,38,1,6,3
1569,60117,48,0,0,0
101,86140,42,1,0,0
1176,61111,31,0,0,3
101,86234,42,1,2,0
1569,60084,48,0,0,1
101,86207,42,1,3,0
141,54458,82,1,0,0
1176,61117,31,1,0,4
1569,60066,48,1,0,2
141,54496,82,1,1,0
141,58771,57,0,0,0
1569,52873,33,1,0,0
101,97928,34,1,2,4
1176,61105,31,0,1,4
101,97816,34,1,3,4
1569,97864,34,1,0,0
139,58775,57,0,0,1
1569,65621,34,1,1,0
101,97792,34,1,4,4
1569,66151,33,1,2,0
139,51574,57,1,0,2
139,58791,57,1,1,2
141,51589,57,1,1,1
139,60120,48,0,0,0
141,60051,48,0,0,0
1176,61095,31,0,1,5
1176,61114,31,1,1,6
1508,60086,48,0,0,3
1233,54031,81,1,0,0
1569,60150,48,0,1,2
139,60117,48,0,0,1
1233,53789,83,1,0,0
141,60119,48,0,0,1
1508,60123,48,0,1,4
54,54448,82,1,5,1
1569,60083,48,1,1,3
1233,49272,38,1,0,0
141,60054,48,0,0,2
1508,60111,48,1,1,5
1569,80658,40,1,0,0
1176,61116,31,0,2,6
1233,54453,82,1,0,0
1508,60071,48,1,2,5
1569,53931,80,1,0,0
1569,61496,52,0,0,0
1233,54529,82,1,1,0
1508,60098,48,0,3,5
1233,51596,57,0,0,0
141,60093,48,0,0,3
1508,60070,48,1,3,6
139,60058,48,0,0,2
1233,58769,57,1,1,1
1508,59898,49,1,0,0
1233,51574,57,1,2,1
1569,61655,52,1,0,1
139,60139,48,0,0,3
1508,53689,46,1,0,0
141,60080,48,0,0,4
1233,60123,48,0,0,2
139,60113,48,0,0,4
1233,60112,48,0,0,4
1508,53005,33,1,1,0
141,59874,49,0,0,0
1508,66526,33,1,2,0
1508,97828,34,1,0,0
1176,54566,82,1,1,0
1233,59895,49,1,0,0
1508,66320,34,1,1,0
1570,49263,38,1,0,2
1176,51591,57,1,0,0
1508,66669,35,1,1,0
141,59939,49,1,0,1
1570,49289,38,1,1,2
1176,60040,48,0,0,0
1233,54304,82,1,2,0
1233,65293,33,0,0,0
141,59941,49,1,2,1
139,61102,31,0,0,2
1570,49269,38,1,2,2
1508,51005,98,1,1,0
141,53745,46,1,0,0
1508,80890,47,1,0,0
1570,61093,31,1,0,0
1508,71349,45,1,0,0
1508,58668,50,1,0,0
141,54196,82,1,2,1
141,54202,82,1,3,1
1570,54456,82,0,0,0
141,65287,33,0,0,0
1233,66151,33,1,0,1
1508,71387,50,1,1,0
1233,65329,33,1,2,1
139,61112,31,0,0,3
1570,54453,82,1,0,1
141,65323,33,0,0,1
1233,52873,33,1,3,1
1508,80520,40,1,0,0
1570,54459,82,1,1,1
1569,61616,52,0,1,1
1508,79070,35,1,2,0
1233,66400,33,1,4,1
1570,54451,82,0,2,1
3108,86440,83,0,0,0
2940,51040,98,1,3,4
2930,51001,98,1,7,3
2940,51010,98,0,4,4
3108,86879,43,0,1,0
2930,51112,98,1,8,3
2940,88857,69,1,1,0
2940,51072,98,0,4,5
3108,87026,39,1,0,0
2930,51124,98,1,9,3
2940,51073,98,1,4,6
3108,86781,43,0,1,1
2930,51032,98,1,10,3
2940,51074,98,1,5,6
2940,51075,98,0,6,6
3108,86777,43,1,1,2
3108,51044,98,0,0,0
2930,51177,97,1,0,0
3108,51045,98,0,0,1
2930,51080,98,1,11,3
2930,50986,98,1,12,3
2940,88999,69,0,2,0
3108,51165,97,1,0,0
2940,51036,98,1,8,7
3108,51006,98,1,2,2
3108,89000,69,1,0,0
877,88859,69,1,2,1
2199,54458,82,0,0,0
145,58672,50,0,0,0
2199,61103,31,1,1,2
145,58710,50,0,0,1
145,58713,50,1,1,2
145,58717,50,1,2,2
2199,61101,31,0,2,2
2199,61115,31,1,2,3
2199,61108,31,1,3,3
2199,61097,31,1,4,3
145,80544,40,1,0,0
2199,54444,82,1,0,1
2199,54433,82,0,1,1
145,61592,52,0,0,0
2199,54454,82,1,1,2
2199,54446,82,1,2,2
2199,54596,82,1,3,2
2199,58770,57,1,0,0
2199,60069,48,0,0,0
1226,54459,82,1,0,0
1226,58774,57,1,0,0
1226,60154,48,0,0,0
145,53878,80,0,0,1
2199,60142,48,1,0,1
145,53837,80,1,0,2
145,53880,80,1,2,2
2199,60148,48,0,1,1
1226,60055,48,1,0,1
145,61096,31,0,1,5
2187,51011,98,0,0,0
2187,51002,98,0,0,1
2187,50982,98,0,0,2
2187,50988,98,0,0,3
2187,50998,98,0,0,4
2156,87030,39,1,1,1
2156,86311,83,1,3,0
2156,87029,39,1,2,1
2680,89001,69,0,2,1
2074,86147,42,0,0,0
2074,86138,42,1,1,1
2074,86231,42,0,3,1
2074,86194,42,0,3,2
2680,50995,98,0,3,3
2074,86225,42,1,3,3
2074,86218,42,1,4,3
2074,86189,42,0,5,3
2074,86234,42,0,5,4
2074,52834,33,1,7,6
2074,66121,33,1,8,6
2652,51048,98,1,0,0
2652,51168,97,1,0,0
880,86446,83,1,3,4
880,86776,43,0,2,2
2652,51100,98,1,1,0
880,86442,83,1,4,4
85,86161,42,1,0,0
85,86165,42,0,1,0
880,87082,39,0,1,3
85,86143,42,1,1,1
85,86163,42,1,2,1
85,86214,42,1,5,2
880,86884,43,0,2,3
2652,51092,98,1,3,0
2652,51064,98,1,4,0
2652,51044,98,1,5,0
2652,86315,83,1,0,0
2652,86450,83,1,1,0
2652,87027,39,1,0,0
2652,87079,39,0,1,0
119,85939,31,0,0,0
113,86158,42,1,0,0
113,86137,42,1,1,0
113,86188,42,0,2,0
119,85926,31,1,0,1
2652,86452,83,1,2,0
119,85895,31,1,1,1
119,61097,31,1,4,1
119,54051,81,0,0,0
119,54031,81,1,0,1
113,86236,42,0,2,1
119,54063,81,1,1,1
119,54011,81,1,2,1
119,54458,82,1,3,0
113,86203,42,0,2,2
113,86204,42,0,2,3
113,86218,42,0,2,4
113,86223,42,0,2,6
85,65653,34,1,3,3
85,65347,33,1,3,5
68,61095,31,0,7,3
85,66085,33,1,4,5
85,86192,42,1,6,2
68,61101,31,1,7,4
68,61100,31,1,9,4
103,86141,42,0,0,0
103,86162,42,0,0,1
103,86146,42,0,0,2
103,86149,42,1,0,3
103,86169,42,0,1,3
103,86158,42,1,1,4
103,86163,42,1,2,4
65,54075,81,1,0,0
127,61111,31,1,7,3
65,54452,82,1,0,0
103,86187,42,0,4,5
103,86226,42,0,4,6
103,86217,42,0,4,7
103,86221,42,1,5,8
67,54019,81,1,0,0
65,89749,80,1,0,0
67,54450,82,1,3,0
127,53987,81,1,0,0
127,54455,82,1,3,0
123,54007,81,1,0,0
123,54445,82,0,3,0
65,89828,80,1,1,0
107,86146,42,0,0,0
107,86155,42,1,0,1
65,90594,82,1,1,0
107,86149,42,1,1,1
107,86147,42,1,2,1
65,54547,82,1,3,0
123,54461,82,1,3,1
123,54448,82,1,4,1
123,54462,82,1,5,1
107,86212,42,1,3,1
107,86214,42,0,4,1
107,86207,42,0,4,2
107,86203,42,0,4,3
62,54099,81,0,0,0
107,86195,42,0,4,4
107,86201,42,0,4,5
107,86230,42,0,4,6
62,53999,81,1,0,1
62,54067,81,1,1,1
62,54003,81,1,2,1
68,86852,43,1,2,1
68,87036,39,1,1,1
68,87060,39,1,2,1
68,54011,81,1,0,0
57,54075,81,0,0,0
57,54007,81,1,2,1
2991,66858,97,1,0,0
2991,66852,97,1,1,0
2991,66807,97,1,2,0
58,54027,81,0,0,0
2991,66837,97,1,4,0
58,54031,81,1,0,1
58,54019,81,1,1,1
2991,89891,80,1,13,9
58,54047,81,1,2,1
78,86153,42,1,0,0
58,54457,82,0,3,0
2991,89826,80,1,14,9
78,86146,42,0,1,0
78,86159,42,1,1,1
78,86156,42,1,3,1
2991,89921,80,1,15,9
2991,89901,80,1,16,9
2991,89946,80,1,17,9
58,54461,82,1,3,1
58,54433,82,1,4,1
62,54123,43,1,3,1
58,54458,82,1,5,1
131,54015,81,1,0,0
131,54448,82,0,3,0
129,85801,31,1,1,0
129,61091,31,1,2,0
131,54445,82,0,3,1
129,54071,81,0,0,0
78,86235,42,0,4,2
129,54035,81,1,2,1
129,54457,82,1,3,0
78,86200,42,1,4,3
78,86190,42,1,6,3
4004,97611,99,1,0,1
4004,97731,99,1,1,1
4004,97555,99,0,2,1
4004,97603,99,0,2,2
131,54453,82,1,3,2
131,54454,82,1,4,2
131,54447,82,1,5,2
143,86148,42,0,0,0
143,86161,42,1,0,1
143,86152,42,0,1,1
143,86154,42,1,1,2
143,86140,42,1,3,2
143,86222,42,0,4,2
143,86233,42,1,4,3
143,86212,42,1,5,3
143,86224,42,0,6,3
143,86214,42,0,6,4
143,86201,42,1,6,5
80,86168,42,0,0,0
80,86149,42,1,0,1
80,86151,42,1,1,1
73,54079,81,1,0,0
80,86154,42,1,2,1
80,86193,42,0,3,1
73,54445,82,0,3,0
80,86202,42,0,3,2
59,54039,81,1,0,0
80,86191,42,0,4,3
59,54445,82,0,3,0
80,86224,42,1,4,4
80,86192,42,0,5,4
80,86210,42,0,5,5
73,54450,82,1,3,1
73,54447,82,1,4,1
56,54099,81,1,0,0
930,60154,48,0,0,3
59,54452,82,1,3,1
59,54450,82,1,4,1
59,54448,82,1,5,1
930,60068,48,0,0,4
930,60053,48,0,0,5
930,60046,48,0,0,6
930,60042,48,1,0,7
930,60129,48,1,1,7
930,60133,48,0,2,7
112,86165,42,0,0,0
930,61100,31,0,0,6
930,61105,31,1,0,7
930,61112,31,0,1,7
112,86159,42,1,0,1
930,61117,31,0,1,8
112,86151,42,0,1,1
930,61109,31,0,1,9
930,61089,31,1,1,10
112,86155,42,1,1,2
112,86160,42,1,2,2
112,86158,42,1,3,2
930,53866,80,1,0,0
112,86218,42,0,4,2
875,86442,83,0,0,0
112,86191,42,0,4,3
112,86213,42,0,4,4
930,61451,52,0,0,2
930,61448,52,0,0,3
112,86230,42,1,4,5
112,86200,42,1,5,5
112,62532,33,1,3,5
112,62616,33,1,4,5
930,61532,52,0,0,4
112,66013,33,1,5,5
930,59912,49,0,0,0
930,59963,49,0,0,1
930,59878,49,1,0,2
930,59922,49,1,1,2
930,59924,49,1,2,2
930,53661,46,0,0,0
930,53613,38,1,4,1
930,53657,46,1,0,1
930,54424,82,1,6,4
96,86151,42,0,0,0
96,86169,42,1,0,1
96,86154,42,1,1,1
96,86158,42,1,2,1
98,86158,42,0,0,0
96,86212,42,0,3,1
930,65989,33,0,0,1
98,86141,42,1,1,1
93,86156,42,0,0,0
98,86234,42,0,3,1
96,86227,42,0,3,2
930,62712,33,0,0,2
93,86173,42,1,0,1
930,66133,33,1,0,3
96,86209,42,1,5,3
93,86150,42,0,1,1
930,65359,33,1,1,3
98,86212,42,1,3,2
930,52915,33,0,2,3
98,86230,42,1,4,2
93,86165,42,1,3,2
93,86230,42,0,4,2
930,52996,33,1,3,4
930,52891,33,0,4,4
930,66444,33,1,5,5
