user,item,skill,correct,wins,fails
687,50993,98,1,0,2
2961,89964,80,1,1,0
2968,89958,80,1,3,3
2968,89861,80,1,4,3
687,50990,98,1,1,2
2973,89931,80,0,4,2
687,51000,98,1,2,2
2961,90701,59,0,0,0
2968,90588,82,1,0,0
2975,50990,98,0,0,1
2973,89886,80,1,4,3
2968,90237,82,1,1,0
2968,51003,98,0,0,0
2973,90473,82,1,0,0
2973,90186,82,1,1,0
2961,90578,82,1,0,0
2961,90524,82,1,1,0
2961,90636,82,1,2,0
2973,50992,98,1,0,0
2961,90043,82,1,3,0
2961,50989,98,0,0,0
2975,51000,98,0,0,2
2968,50999,98,0,0,1
2961,50994,98,1,0,1
2968,51004,98,0,0,2
2961,51010,98,0,1,1
2975,50991,98,0,0,3
2968,51001,98,1,0,3
2968,51010,98,1,1,3
2961,50983,98,0,1,2
2945,85358,38,1,0,0
3359,85446,46,1,0,0
2959,85450,46,1,0,0
2966,85358,38,0,0,0
2945,53685,46,1,0,0
2963,84752,46,0,0,0
2959,53553,38,1,0,0
3359,53765,46,1,1,0
2971,85280,46,1,0,0
2945,89708,80,1,0,0
2964,85450,46,1,0,0
2959,89725,80,1,0,0
2964,53613,38,1,0,0
2945,89917,80,1,1,0
2959,89922,80,1,1,0
3362,85486,46,1,0,0
2963,84736,56,1,0,0
2966,85470,46,1,0,0
2963,85335,56,1,1,0
3359,89666,80,1,0,0
2963,85272,56,1,2,0
2959,90639,82,1,0,0
2945,90380,82,1,0,0
2964,89710,80,1,0,0
2966,85506,46,1,1,0
2963,53541,38,1,0,0
3359,89956,80,1,1,0
2959,90106,82,1,1,0
2966,85280,46,1,2,0
2963,89706,80,1,0,0
2945,90185,82,1,1,0
3362,53769,46,1,1,0
3359,90314,82,1,0,0
2959,51011,98,0,0,0
2945,51007,98,1,0,0
2963,89947,80,1,1,0
3362,89745,80,1,0,0
3359,90034,82,1,1,0
2964,89930,80,1,1,0
3362,89928,80,1,1,0
3359,50993,98,1,0,0
2963,50982,98,1,0,0
2966,53653,46,1,3,0
2971,53585,38,1,0,0
2964,90534,82,1,0,0
3362,90688,82,1,0,0
2966,89712,80,1,0,0
2971,89724,80,1,0,0
2964,90179,82,1,1,0
3362,90238,82,1,1,0
3362,50993,98,0,0,0
2964,51003,98,1,0,0
2966,89896,80,0,1,0
2971,89937,80,1,1,0
2971,90597,82,1,0,0
755,53269,35,0,0,0
2959,50982,98,0,0,1
2971,90208,82,1,1,0
755,53285,35,1,0,1
755,53303,35,1,1,1
2966,89927,80,1,1,1
756,53316,35,1,0,0
2966,89965,80,1,2,1
755,53330,35,1,2,1
2966,89924,80,1,3,1
756,53317,35,1,1,0
755,53325,35,1,3,1
3362,51001,98,1,0,1
755,53296,35,1,4,1
756,53301,35,1,2,0
2287,53340,35,0,0,0
756,53292,35,1,3,0
2966,90443,82,1,0,0
756,53322,35,1,4,0
2966,90085,82,1,1,0
756,66638,35,1,5,0
756,66594,35,1,6,0
755,66678,35,0,5,1
756,66639,35,1,7,0
2966,51009,98,1,0,0
756,66668,35,1,8,0
2971,51007,98,0,0,0
756,66620,35,1,9,0
2867,53333,35,1,0,0
3362,50987,98,1,1,1
2287,53344,35,0,0,1
756,89701,80,1,0,0
756,89710,80,1,1,0
756,89667,80,1,2,0
2867,53343,35,1,1,0
2287,53334,35,0,0,2
756,89666,80,1,3,0
2867,53287,35,0,2,0
755,66574,35,1,5,2
756,89749,80,1,4,0
755,66641,35,1,6,2
2867,53329,35,1,2,1
755,66636,35,1,7,2
2867,53325,35,1,3,1
755,66625,35,0,8,2
2287,53297,35,1,0,3
2867,53328,35,1,4,1
2959,50990,98,1,0,2
3362,50984,98,1,2,1
756,89922,80,1,5,0
755,66576,35,1,8,3
2867,53304,35,1,5,1
755,66647,35,1,9,3
756,89894,80,1,6,0
2287,53272,35,0,1,3
755,66704,35,1,10,3
755,66708,35,1,11,3
756,89893,80,1,7,0
2867,53316,35,1,6,1
755,66578,35,1,12,3
2287,53291,35,0,1,4
755,89708,80,1,0,0
756,89883,80,1,8,0
2287,53263,35,0,1,5
756,89913,80,1,9,0
2867,66569,35,1,7,1
755,89707,80,1,1,0
2868,53345,35,0,0,0
2287,53264,35,0,1,6
2867,66705,35,1,8,1
756,53965,80,1,10,0
755,84892,80,0,2,0
2867,66582,35,1,9,1
2287,53299,35,1,1,7
2867,66660,35,1,10,1
756,53957,80,1,11,0
2867,66633,35,1,11,1
755,84897,80,1,2,1
2287,53331,35,0,2,7
755,89703,80,1,3,1
756,53909,80,1,12,0
2867,89734,80,1,0,0
755,89750,80,1,4,1
756,53904,80,1,13,0
2867,89752,80,1,1,0
756,53941,80,0,14,0
2959,51005,98,0,1,2
756,53912,80,1,14,1
2287,66690,35,1,2,8
756,53975,80,1,15,1
2287,66710,35,1,3,8
2971,51001,98,1,0,1
755,89760,80,1,5,1
2287,66641,35,1,4,8
2868,53283,35,1,0,1
755,89734,80,1,6,1
756,53958,80,1,16,1
2868,53272,35,1,1,1
2287,66715,35,1,5,8
2287,66701,35,1,6,8
756,53876,80,0,17,1
2971,50993,98,1,1,1
2959,51010,98,1,1,3
756,53905,80,0,17,2
755,89854,80,0,7,1
755,89856,80,1,7,2
68,89370,26,1,0,0
68,75677,26,1,1,0
131,89467,26,1,0,0
131,75680,26,1,1,0
755,89947,80,1,8,2
755,89826,80,1,9,2
755,89967,80,1,10,2
755,89912,80,0,11,2
59,89376,26,0,0,0
119,89390,26,1,0,0
59,89451,26,1,0,1
119,75698,26,1,1,0
59,89379,26,1,1,1
59,89450,26,1,2,1
59,75635,26,1,3,1
123,89433,26,1,0,0
127,75696,26,1,3,1
123,75694,26,1,1,0
133,89406,26,1,0,0
133,75631,26,1,1,0
54,89431,26,1,0,0
54,75664,26,0,1,0
54,75684,26,1,1,1
54,75631,26,1,2,1
54,75667,26,1,3,1
67,89367,26,1,0,0
58,89453,26,1,0,0
129,89417,26,1,0,0
129,75640,26,1,1,0
67,75714,26,1,1,0
58,75680,26,1,1,0
55,89461,26,0,0,0
134,89436,26,1,0,0
55,89442,26,1,0,1
55,89431,26,1,1,1
55,89457,26,1,2,1
134,75663,26,1,1,0
55,75680,26,1,3,1
49,75477,27,1,10,7
49,75564,27,0,11,7
49,75553,27,1,11,8
49,75585,27,1,12,8
49,75552,27,0,13,8
49,75554,27,1,13,9
49,71681,19,1,3,3
49,71655,19,0,4,3
49,71678,19,0,4,4
49,71725,19,1,4,5
49,71653,19,1,5,5
49,71694,19,1,6,5
49,57521,8,1,5,2
49,57479,8,1,6,2
121,89441,26,0,0,0
121,75675,26,1,0,1
62,89366,26,1,0,0
62,75647,26,1,1,0
56,89432,26,1,0,0
66,89407,26,1,0,0
66,75679,26,1,1,0
755,89948,80,1,11,3
755,89932,80,1,12,3
755,89924,80,1,13,3
755,89862,80,0,14,3
107,61538,52,1,0,1
107,61589,52,0,1,1
107,61610,52,1,1,2
107,61472,52,1,2,2
107,61523,52,1,3,2
107,108984,49,1,0,6
107,108957,49,1,1,6
73,89406,26,1,0,0
132,89463,26,1,0,0
73,75691,26,0,1,0
73,75704,26,1,1,1
73,75657,26,0,2,1
73,75696,26,0,2,2
73,75662,26,1,2,3
73,75673,26,1,3,3
73,75685,26,1,4,3
2720,52996,33,0,0,0
2721,90311,82,1,10,4
2694,90654,82,1,11,0
2694,90572,82,1,12,0
2721,90692,59,0,0,1
2694,90404,82,1,13,0
2694,52813,33,1,0,0
2694,52814,33,1,1,0
2720,52813,33,1,0,1
2694,52833,33,1,2,0
2689,52833,33,1,0,0
2720,52829,33,1,1,1
2694,66433,33,1,3,0
2720,66374,33,1,2,1
2689,52813,33,1,1,0
2720,66449,33,1,3,1
2720,66346,33,1,4,1
2689,52918,33,1,2,0
2720,52315,34,1,0,0
2717,52867,33,1,0,0
2723,52963,33,1,0,0
2720,52279,34,1,1,0
2717,52939,33,1,1,0
2720,52267,34,1,2,0
2689,66363,33,1,3,0
2717,52846,33,1,2,0
2694,66435,33,1,4,0
2723,52861,33,1,1,0
2692,52981,33,1,0,0
2723,52814,33,1,2,0
2689,66373,33,1,4,0
2691,89913,80,1,10,3
2694,66438,33,1,5,0
2717,66490,33,1,3,0
2692,53017,33,1,1,0
2717,66406,33,1,4,0
2689,66447,33,1,5,0
2692,52855,33,1,2,0
2717,66553,33,1,5,0
2694,52273,34,1,0,0
2723,66400,33,1,3,0
2691,89935,80,1,11,3
2690,89911,80,1,21,9
2717,52333,34,1,0,0
2691,89901,80,1,12,3
2692,66545,33,1,3,0
2723,66361,33,1,4,0
2723,66406,33,1,5,0
2692,66463,33,1,4,0
2690,89901,80,1,22,9
2691,89930,80,1,13,3
2692,66543,33,1,5,0
2694,52333,34,1,1,0
2689,52309,34,1,0,0
2723,52333,34,1,0,0
2694,52261,34,1,2,0
2721,90588,82,1,11,4
2690,89927,80,1,23,9
2692,52243,34,1,0,0
2717,52243,34,1,1,0
2721,90664,82,1,12,4
2688,52864,33,1,0,0
2723,52297,34,1,1,0
2717,52213,34,1,2,0
2721,90446,82,1,13,4
2690,89966,80,1,24,9
2721,90338,82,1,14,4
2692,52285,34,1,1,0
2723,52273,34,1,2,0
2690,89944,80,1,25,9
2721,90413,82,1,15,4
2691,90401,82,1,11,0
2688,53014,33,1,1,0
2692,52375,34,1,2,0
2691,90581,82,1,12,0
2717,89869,80,1,8,5
2689,52237,34,1,1,0
2688,52840,33,1,2,0
2691,90434,82,1,13,0
2721,89977,82,1,16,4
2717,89957,80,1,9,5
2689,52339,34,1,2,0
2690,52827,33,1,0,0
2721,90154,82,1,17,4
2717,89821,80,1,10,5
2690,52842,33,1,1,0
2721,90049,82,1,18,4
2688,66353,33,0,3,0
2690,52936,33,1,2,0
2721,90183,82,1,19,4
2721,90085,82,1,20,4
2688,66427,33,1,3,1
2688,66451,33,1,4,1
2690,66496,33,1,3,0
2688,66332,33,1,5,1
2690,66563,33,1,4,0
2721,89955,80,1,10,3
2690,66365,33,1,5,0
2688,52273,34,1,0,0
2721,89858,80,1,11,3
2690,52219,34,1,0,0
2691,52855,33,1,0,0
2691,52824,33,1,1,0
2688,52225,34,1,1,0
2690,52231,34,1,1,0
2690,52273,34,1,2,0
2691,53008,33,1,2,0
2688,52297,34,1,2,0
2721,89948,80,1,12,3
2721,89929,80,1,13,3
2721,89869,80,1,14,3
2691,66407,33,1,3,0
2721,52948,33,1,0,0
2691,66430,33,1,4,0
2691,66480,33,1,5,0
2721,52882,33,1,1,0
2721,53020,33,0,2,0
2691,52261,34,1,0,0
2691,52387,34,1,1,0
2691,52297,34,1,2,0
2721,52993,33,1,2,1
2721,53005,33,1,3,1
2721,66389,33,1,4,1
2721,66345,33,1,5,1
2721,66423,33,1,6,1
2721,52321,34,1,0,0
2721,52279,34,1,1,0
2684,53613,38,1,0,0
2721,52369,34,1,2,0
2684,53753,46,1,0,0
2684,53577,38,1,1,0
2628,53581,38,0,0,0
2684,53765,46,1,1,0
2684,53605,38,1,2,0
2684,85415,38,1,3,0
2628,53573,38,1,0,1
2684,85295,46,1,2,0
2628,53673,38,0,1,1
2684,85289,46,1,3,0
2628,53741,46,1,0,0
2684,85478,46,1,4,0
2684,85462,46,1,5,0
732,84915,31,1,0,0
732,84958,31,0,1,0
2684,90332,82,1,0,0
2628,53705,46,0,1,0
732,84833,31,1,1,1
2684,90338,82,1,1,0
2684,90359,82,1,2,0
732,84746,31,1,2,1
2684,90404,82,1,3,0
732,84782,31,1,3,1
2684,90479,82,1,4,0
2684,90043,82,1,5,0
2684,90213,82,1,6,0
732,94895,45,0,0,0
2684,89992,82,1,7,0
2684,90025,82,1,8,0
2628,53653,46,1,1,1
2684,90187,82,1,9,0
2628,53549,38,1,1,2
2684,52827,33,1,0,0
2684,52835,33,1,1,0
2628,85328,46,0,2,1
2684,52897,33,1,2,0
732,92343,2,0,0,0
732,94886,45,0,0,1
732,92321,2,0,0,1
2684,66388,33,1,3,0
2684,66545,33,1,4,0
732,92316,2,0,0,2
2684,66494,33,1,5,0
2628,85478,46,1,2,2
2628,84764,46,0,3,2
2684,52321,34,1,0,0
2684,52249,34,1,1,0
2684,52333,34,1,2,0
732,94894,45,0,0,2
2628,85470,46,1,3,3
732,94902,45,0,0,3
2628,84731,56,1,0,0
2628,85518,46,1,4,3
2628,85325,46,1,5,3
732,84660,49,1,0,0
732,94871,45,0,0,4
2628,89719,80,1,0,0
2628,84890,80,1,1,0
2628,89723,80,1,2,0
2628,84901,80,1,3,0
2628,84895,80,1,4,0
2628,89852,80,1,5,0
2628,89868,80,1,6,0
2628,89938,80,1,7,0
2628,89959,80,1,8,0
2628,89917,80,1,9,0
2628,90600,82,1,0,0
2628,90645,82,1,1,0
2628,90332,82,1,2,0
2628,90518,82,1,3,0
2628,90440,82,1,4,0
2628,90226,82,1,5,0
2628,90040,82,1,6,0
2628,90210,82,1,7,0
2628,90148,82,1,8,0
2628,90025,82,1,9,0
2628,52840,33,1,0,0
2628,53008,33,1,1,0
2628,52915,33,1,2,0
2628,66427,33,1,3,0
2628,66522,33,1,4,0
2628,66460,33,1,5,0
2628,52351,34,1,0,0
2628,52339,34,1,1,0
2628,52249,34,1,2,0
2228,84966,31,1,0,0
2235,84725,31,1,0,0
730,84962,31,1,0,0
734,84880,31,1,0,0
2266,84929,31,0,0,0
738,84913,31,1,0,0
2242,84743,31,0,0,0
2235,84978,31,1,1,0
2235,84949,31,1,2,0
730,84910,31,0,1,0
738,84968,31,1,1,0
738,84834,31,1,2,0
2235,85833,31,1,3,0
2235,85888,31,1,4,0
734,84831,31,0,1,0
2228,84830,31,1,1,0
2235,85812,31,1,5,0
730,84938,31,0,1,1
738,85796,31,1,3,0
2235,85966,31,0,6,0
738,85879,31,0,4,0
734,84959,31,0,1,1
2228,84751,31,1,2,0
2242,84749,31,1,0,1
734,84931,31,0,1,2
2242,84721,31,1,1,1
738,85846,31,0,4,1
2228,85841,31,1,3,0
2228,85859,31,1,4,0
2235,86076,31,0,6,1
733,84966,31,1,0,0
2242,85889,31,1,2,1
2228,85850,31,0,5,0
738,85884,31,1,4,2
733,84915,31,1,1,0
738,85859,31,1,5,2
2235,86053,31,1,6,2
733,84746,31,1,2,0
738,85838,31,1,6,2
2228,85860,31,1,5,1
2242,85831,31,0,3,1
738,86070,31,0,7,2
2228,85826,31,1,6,1
2228,85844,31,1,7,1
2235,86045,31,1,7,2
733,85847,31,1,3,0
2235,86067,31,1,8,2
2228,85959,31,0,8,1
733,85809,31,1,4,0
2235,61090,31,0,9,2
2242,85796,31,1,3,2
733,85886,31,1,5,0
2242,85829,31,1,4,2
2242,85834,31,1,5,2
2266,84727,31,1,0,1
733,85973,31,1,6,0
2242,85899,31,0,6,2
734,84781,31,1,1,3
2266,84883,31,1,1,1
2266,84722,31,1,2,1
734,84916,31,1,2,3
734,84788,31,1,3,3
2228,85953,31,0,8,2
734,85819,31,1,4,3
2266,85833,31,1,3,1
2235,61099,31,0,9,3
2266,85810,31,1,4,1
730,84955,31,1,1,2
734,85859,31,1,5,3
2266,85820,31,1,5,1
730,84969,31,1,2,2
734,85889,31,1,6,3
738,85973,31,1,7,3
2266,85973,31,0,6,1
733,85901,31,1,7,0
738,85947,31,0,8,3
730,84784,31,1,3,2
733,86076,31,0,8,0
2242,85903,31,1,6,3
2235,61110,31,0,9,4
734,86068,31,1,7,3
2228,86071,31,0,8,3
730,85831,31,1,4,2
730,85820,31,1,5,2
730,85815,31,1,6,2
2235,61100,31,0,9,5
730,86075,31,0,7,2
734,85963,31,0,8,3
730,85896,31,1,7,3
2235,61104,31,0,9,6
730,85893,31,0,8,3
2242,86072,31,1,7,3
730,86070,31,0,8,4
730,86062,31,0,8,5
730,86065,31,0,8,6
2235,61108,31,0,9,7
730,85963,31,0,8,7
730,86080,31,0,8,8
730,85911,31,0,8,9
2235,61102,31,0,9,8
730,85947,31,0,8,10
2242,85930,31,0,8,3
2228,85903,31,0,8,4
730,61103,31,0,8,11
733,86080,31,1,8,1
730,61115,31,0,8,12
2235,61111,31,0,9,9
738,85906,31,0,8,4
738,86061,31,0,8,5
2235,61117,31,0,9,10
733,86073,31,0,9,1
730,61105,31,0,8,13
730,61114,31,0,8,14
2228,85969,31,1,8,5
2228,85975,31,0,9,5
2242,85949,31,1,8,4
738,86078,31,0,8,6
2235,61097,31,1,9,11
2235,108900,49,0,0,0
2242,85928,31,1,9,4
730,109002,49,0,0,0
2266,86065,31,0,6,2
2242,86073,31,0,10,4
733,86054,31,0,9,2
738,85932,31,1,8,7
733,85932,31,1,9,3
2235,108906,49,0,0,1
738,85901,31,1,9,7
738,85930,31,0,10,7
733,85969,31,1,10,3
733,85934,31,0,11,3
733,85909,31,1,11,4
733,61100,31,0,12,4
2235,108909,49,0,0,2
2242,61089,31,1,10,5
2235,108924,49,0,0,3
2242,61102,31,0,11,5
2228,86078,31,1,9,6
877,94782,71,0,0,5
753,66606,35,1,9,1
753,89717,80,1,0,0
753,89705,80,1,1,0
753,89709,80,1,2,0
753,89711,80,1,3,0
753,89741,80,1,4,0
753,89823,80,1,5,0
753,89861,80,1,6,0
753,89952,80,1,7,0
753,89856,80,1,8,0
753,89882,80,1,9,0
753,53936,80,1,10,0
753,53836,80,0,11,0
753,53893,80,1,11,1
753,53881,80,1,12,1
753,53895,80,1,13,1
753,53899,80,1,14,1
753,53843,80,1,15,1
753,54403,82,1,0,0
753,54418,82,1,1,0
753,54415,82,1,2,0
753,54376,82,1,3,0
753,54412,82,1,4,0
753,90452,82,1,5,0
753,90662,59,0,0,0
753,90416,82,1,6,0
753,90371,82,1,7,0
753,90353,82,1,8,0
753,90320,82,1,9,0
753,90362,82,1,10,0
753,87548,54,0,0,0
753,87458,54,0,0,1
753,87520,54,1,0,2
753,87514,54,1,1,2
753,87571,54,1,2,2
753,87471,54,1,3,2
753,87589,54,1,4,2
753,86159,42,1,0,0
753,86157,42,1,1,0
753,86154,42,1,2,0
753,86150,42,1,3,0
753,86155,42,1,4,0
753,86228,42,0,5,0
753,86235,42,0,5,1
753,86221,42,0,5,2
753,86231,42,1,5,3
753,86225,42,0,6,3
753,86196,42,1,6,4
753,86218,42,1,7,4
753,86194,42,1,8,4
753,86229,42,0,9,4
753,86222,42,1,9,5
753,97828,34,1,0,0
753,97912,34,1,1,0
753,97896,34,1,2,0
753,97892,34,1,3,0
753,97804,34,1,4,0
753,66319,34,1,5,0
753,66234,34,1,6,0
753,66249,34,1,7,0
753,66209,34,1,8,0
753,66289,34,1,9,0
753,86356,83,1,0,0
753,86541,83,1,1,0
753,86539,83,1,2,0
753,86519,83,1,3,0
753,86344,83,1,4,0
753,53781,83,0,5,0
753,53791,83,0,5,1
753,53787,83,1,5,2
753,58798,83,1,6,2
891,94783,71,1,2,0
753,58813,83,1,7,2
753,58816,83,1,8,2
753,53793,83,1,9,2
753,86747,83,0,10,2
753,86740,83,1,10,3
753,86733,83,0,11,3
140,97820,34,1,2,0
140,97788,34,1,3,0
140,97856,34,1,4,0
753,86726,83,1,11,4
140,101006,33,1,3,0
753,86725,83,1,12,4
753,86742,83,1,13,4
753,86604,83,1,14,4
753,86647,83,1,15,4
140,97575,99,1,0,0
140,99008,33,1,4,0
140,99025,33,1,5,0
140,97659,99,1,1,0
140,97691,99,1,2,0
2959,50994,98,0,2,3
2959,50983,98,1,2,4
2959,51002,98,1,3,4
2959,50984,98,0,4,4
2959,50989,98,0,4,5
2959,50986,98,0,4,6
2959,51007,98,0,4,7
113,87473,99,1,35,17
113,87835,99,1,36,17
113,58704,50,0,2,4
113,58675,50,0,2,5
119,91308,28,1,0,0
113,58703,50,0,2,6
119,75599,27,1,0,0
113,58687,50,0,2,7
119,75602,27,1,1,0
113,58724,50,1,2,8
113,58720,50,1,3,8
113,58682,50,1,4,8
113,107795,99,0,37,17
119,89534,27,1,2,0
113,107796,99,0,37,18
113,107797,99,0,37,19
113,107798,99,1,37,20
113,107774,99,0,38,20
113,107775,99,0,38,21
113,107776,99,0,38,22
85,87487,99,1,23,9
85,87865,99,1,24,9
67,91268,28,1,0,0
67,75563,27,1,0,0
67,75616,27,0,1,0
98,87525,99,1,8,7
98,87734,99,1,9,7
123,91292,28,1,0,0
127,91335,28,1,0,0
127,75567,27,1,0,0
123,75483,27,1,0,0
127,75604,27,1,1,0
134,91248,28,1,0,0
127,89512,27,1,2,0
134,75555,27,1,0,0
67,75614,27,1,1,1
67,75607,27,1,2,1
67,75612,27,1,3,1
134,75610,27,0,1,0
134,75627,27,1,1,1
134,75620,27,1,2,1
134,75605,27,0,3,1
134,75629,27,1,3,2
134,75613,27,1,4,2
134,75612,27,1,5,2
134,89540,27,1,6,2
58,91292,28,0,0,0
68,91298,28,1,0,0
68,75523,27,1,0,0
67,89499,27,0,4,1
58,91282,28,1,0,1
58,91274,28,1,1,1
58,91272,28,1,2,1
68,75601,27,0,1,0
58,75524,27,1,0,0
68,75627,27,1,1,1
68,75622,27,1,2,1
68,75603,27,1,3,1
68,89486,27,1,4,1
123,75625,27,1,1,0
59,91315,28,1,0,0
59,75480,27,1,0,0
88,107749,99,1,14,3
58,75622,27,1,1,0
88,107750,99,1,15,3
123,89478,27,1,2,0
88,107751,99,1,16,3
55,91286,28,0,0,0
88,107753,99,0,17,3
88,107754,99,1,17,4
88,107755,99,1,18,4
55,91307,28,1,0,1
88,107756,99,1,19,4
59,75607,27,0,1,0
88,107717,99,0,20,4
55,91296,28,1,1,1
88,107718,99,1,20,5
88,107719,99,1,21,5
88,107720,99,1,22,5
55,91277,28,1,2,1
58,89483,27,1,2,0
88,107696,99,1,23,5
55,75580,27,1,0,0
88,107760,99,1,24,5
55,75628,27,1,1,0
88,107872,99,1,25,5
88,107674,99,1,26,5
88,107738,99,1,27,5
58,59676,63,0,0,0
55,89533,27,1,2,0
58,59677,62,0,0,1
103,87503,99,1,9,2
58,59606,107,1,0,0
103,87866,99,1,10,2
58,59678,107,1,1,0
67,89530,27,1,4,2
67,89584,27,1,5,2
67,89522,27,1,6,2
59,75616,27,1,1,1
59,75614,27,1,2,1
59,75630,27,1,3,1
59,89476,27,0,4,1
59,89499,27,1,4,2
59,89497,27,1,5,2
59,89495,27,1,6,2
133,91309,28,1,0,0
133,75519,27,1,0,0
88,87485,99,0,28,5
133,75613,27,0,1,0
88,87473,99,1,28,6
88,87575,99,1,29,6
88,87501,99,1,30,6
88,87738,99,1,31,6
57,89440,26,1,0,0
57,75709,26,1,1,0
57,91279,28,1,0,0
57,75552,27,1,0,0
57,75625,27,1,1,0
66,91313,28,1,0,0
66,75581,27,0,0,0
57,89573,27,1,2,0
66,75599,27,1,0,1
66,75505,27,1,1,1
88,85705,33,1,3,0
133,75604,27,1,1,1
66,75481,27,0,2,1
129,91262,28,1,0,0
66,75488,27,1,2,2
133,75615,27,1,2,1
66,75563,27,1,3,2
66,75597,27,1,4,2
133,75618,27,1,3,1
66,75615,27,0,5,2
80,87527,99,1,14,5
133,89525,27,1,4,1
129,75481,27,1,0,0
80,87841,99,1,15,5
129,75629,27,0,1,0
66,75611,27,1,5,3
129,75616,27,1,1,1
129,75611,27,1,2,1
66,75605,27,1,6,3
129,75613,27,1,3,1
66,75624,27,1,7,3
66,89478,27,1,8,3
129,89502,27,1,4,1
62,91333,28,1,0,0
50,87511,99,1,22,5
50,87890,99,0,23,5
62,75511,27,1,0,0
62,75619,27,1,1,0
50,87867,99,0,23,6
56,91312,28,1,0,0
50,87694,99,1,23,7
50,87736,99,1,24,7
62,89582,27,1,2,0
56,75513,27,1,0,0
50,87698,99,1,25,7
56,75614,27,0,1,0
106,87501,99,1,36,18
106,87765,99,1,37,18
50,107717,99,0,26,7
50,107718,99,1,26,8
50,107719,99,1,27,8
50,107720,99,1,28,8
50,107731,99,0,29,8
50,107735,99,1,29,9
50,107736,99,1,30,9
50,107737,99,1,31,9
50,107788,99,1,32,9
50,107696,99,1,33,9
50,107760,99,1,34,9
50,107745,99,1,35,9
50,107802,99,1,36,9
54,91298,28,1,0,0
54,75556,27,1,0,0
56,75602,27,1,1,1
56,75626,27,1,2,1
56,75629,27,1,3,1
56,89510,27,1,4,1
112,87617,99,1,11,9
112,87717,99,1,12,9
56,49349,46,1,4,6
56,49361,46,1,5,6
91,87525,99,1,25,4
91,87698,99,1,26,4
95,87502,99,1,0,0
95,87815,99,0,1,0
95,87805,99,1,1,1
95,87836,99,1,2,1
95,87820,99,1,3,1
73,76266,90,1,12,5
73,76331,90,1,13,5
73,91343,28,1,0,0
73,75476,27,0,0,0
73,75566,27,1,0,1
73,75579,27,1,1,1
73,75547,27,1,2,1
73,75617,27,0,3,1
69,89458,26,0,0,0
73,75620,27,1,3,2
69,89388,26,1,0,1
73,75605,27,1,4,2
69,89449,26,1,1,1
73,75630,27,1,5,2
69,89428,26,1,2,1
73,89500,27,0,6,2
693,93383,2,0,1,8
69,91297,28,1,0,0
73,89545,27,1,6,3
69,75665,26,1,3,1
73,89529,27,1,7,3
69,75520,27,1,0,0
73,89572,27,1,8,3
2962,85313,46,0,0,0
693,93435,2,0,1,9
69,75615,27,0,1,0
693,93408,2,0,1,10
78,87627,99,1,48,16
693,93403,2,0,1,11
2962,85280,46,1,0,1
78,87791,99,1,49,16
693,93451,2,0,1,12
2962,84733,56,1,0,0
2962,85498,46,0,1,1
693,93417,2,0,1,13
693,93466,2,0,1,14
693,93416,2,0,1,15
2962,85407,38,1,0,0
2962,85358,38,1,1,0
2962,85431,38,1,2,0
2962,53757,46,1,1,2
69,75610,27,1,1,1
2962,89707,80,1,0,0
693,93456,2,0,1,16
69,75611,27,1,2,1
2962,89939,80,1,1,0
693,93391,2,0,1,17
2962,90603,82,1,0,0
69,75614,27,1,3,1
2962,89989,82,1,1,0
693,93452,2,0,1,18
2962,50997,98,0,0,0
69,89488,27,0,4,1
693,93443,2,0,1,19
69,89590,27,1,4,2
69,89496,27,0,5,2
69,89528,27,1,5,3
69,89476,27,1,6,3
2962,50991,98,0,0,1
69,89499,27,1,7,3
2962,50985,98,0,0,2
2962,50983,98,0,0,3
2962,51010,98,0,0,4
2259,84720,31,1,0,0
2259,84978,31,1,1,0
2259,84782,31,1,2,0
69,55035,104,1,5,3
69,59646,107,0,8,3
69,59647,107,0,8,4
69,59648,107,1,8,5
69,59649,107,1,9,5
69,59598,107,0,10,5
69,59599,107,0,10,6
69,59600,107,1,10,7
69,59601,107,1,11,7
69,59722,107,0,12,7
69,59723,107,0,12,8
69,59724,107,1,12,9
69,59725,107,1,13,9
69,59718,107,1,14,9
69,59634,107,0,15,9
69,59635,107,0,15,10
69,59636,107,1,15,11
69,59637,107,1,16,11
69,59606,107,1,17,11
60,89494,27,1,0,0
69,59806,107,1,18,11
60,75629,27,0,1,0
69,59690,107,1,19,11
60,75617,27,1,1,1
60,75612,27,1,2,1
60,75602,27,1,3,1
60,75563,27,1,4,1
60,91265,28,1,0,0
60,75708,26,1,0,0
60,89359,26,1,1,0
60,91383,91,1,0,0
60,76283,90,0,0,0
60,76284,90,1,0,1
60,76285,90,1,1,1
60,76286,90,1,2,1
60,76287,90,1,3,1
60,76288,90,1,4,1
60,76290,90,1,5,1
60,76293,90,1,6,1
60,76266,90,1,7,1
60,76435,90,1,8,1
60,76227,90,1,9,1
60,93929,58,1,0,0
131,75565,27,1,0,0
131,75619,27,0,1,0
131,75612,27,0,1,1
131,75611,27,1,1,2
131,75622,27,1,2,2
131,75613,27,1,3,2
131,89540,27,0,4,2
131,89478,27,1,4,3
131,89563,27,1,5,3
131,89524,27,1,6,3
63,91297,28,1,0,0
63,75485,27,1,0,0
63,75623,27,1,1,0
131,91344,28,1,0,0
63,89587,27,1,2,0
63,75704,26,0,0,0
63,75700,26,0,0,1
63,75643,26,1,0,2
63,75659,26,1,1,2
63,75694,26,1,2,2
